uid,claim,supporting_facts,label,num_hops,hpqa_id
66792374-b611-44aa-b903-4bd8709cb908,"ది హౌండ్ ఆఫ్ ఫ్లోరెన్స్, ది కంట్రీ బేర్స్ ఈజ్ కాదు అనే ఆస్ట్రియన్ రచయిత రాసిన పుస్తకం ఆధారంగా ఈ చిత్రం రూపొందించబడింది. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,SUPPORTED,4,5abfed4c5542994516f4552b
448c124d-4531-442b-8c3e-052f9344f594,"ఈ 2001 డాక్యుమెంటరీ ఆస్ట్రియన్ రచయిత రాసిన పుస్తకం ఆధారంగా రూపొందించబడింది, అతను ది హౌండ్ ఆఫ్ ఫ్లోరెన్స్, ది కంట్రీ బేర్స్ ఈజ్ కాదు. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,NOT_SUPPORTED,4,5abfed4c5542994516f4552b
b5357553-95dc-4763-bf94-e77f83672342,"ఈ చిత్రం ఆస్ట్రియన్ రచయిత ఫెలిక్స్ సాల్టెన్ పుస్తకం ఆధారంగా రూపొందించబడింది, కాండీ ఫోర్డ్ సాల్టెన్ గాత్రదానం చేసిన చిత్రం కాదు. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,SUPPORTED,4,5abfed4c5542994516f4552b
570246db-03b2-450b-bc7e-09f15556425c,"ఈ చిత్రం జర్మన్ రచయిత ఫెలిక్స్ సాల్టెన్ పుస్తకం ఆధారంగా రూపొందించబడింది, కాండీ ఫోర్డ్ ట్రిక్సీకి గాత్రదానం చేసిన చిత్రం కాదు. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,NOT_SUPPORTED,4,5abfed4c5542994516f4552b
a490061f-d7bc-4c1f-814b-3c9f91e83b9a,"ఈ చిత్రం ఆస్ట్రియన్ రచయిత ఫెలిక్స్ సాల్టెన్ పుస్తకం ఆధారంగా రూపొందించబడింది, కాండీ ఫోర్డ్ ట్రిక్సీకి గాత్రదానం చేసిన చిత్రం కాదు. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,SUPPORTED,4,5abfed4c5542994516f4552b
e68a2a37-a304-4992-aa3f-f525fa0addfc,"ది హౌండ్ ఆఫ్ ఫ్లోరెన్స్, ది కంట్రీ బేర్స్ నాట్ అనే జర్మన్ రచయిత రాసిన పుస్తకం ఆధారంగా ఈ చిత్రం రూపొందించబడింది. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,NOT_SUPPORTED,4,5abfed4c5542994516f4552b
61a7b876-e6dd-4f38-a794-4a457d01eca8,"ఈ భయానక చిత్రం ఆస్ట్రియన్ రచయిత ఫెలిక్స్ సాల్టెన్ పుస్తకం ఆధారంగా రూపొందించబడింది, కాండీ ఫోర్డ్ ట్రిక్సీకి గాత్రదానం చేసిన చిత్రం కాదు. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.",Bambi,NOT_SUPPORTED,4,5abfed4c5542994516f4552b
bfcb6e2c-44c2-45b8-b895-aaa380c71c1d,ఒక హాకీ బృందం సర్వైవర్ సిరీస్ (2011) PPV ఈవెంట్ యొక్క వేదికను అది హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ మెట్స్ ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
2297cc35-0ec1-44dc-b62f-81cd8c5d1f7e,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ జెయింట్స్ ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది. ఆ బృందం, న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ జెయింట్స్ ఫ్రాంచైజీతో పాటు, నగరం యొక్క ఒక భాగంలో ప్రసిద్ధి చెందాయి. వోస్ ఇజ్ నియాస్‌పై వార్తల కవరేజీ? నగరం యొక్క ఈ భాగంపై దృష్టి పెడుతుంది.",1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
017ca949-aaad-4733-814a-9830b8108ade,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది. ఆ బృందం, న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు, నగరం యొక్క ఒక భాగంలో ప్రసిద్ధి చెందాయి. వోస్ ఇజ్ నియాస్‌పై వార్తల కవరేజీ? నగరం యొక్క ఈ భాగంపై దృష్టి పెడుతుంది.",1974–75 New York Islanders season,SUPPORTED,4,5a820e8855429926c1cdae14
cde3a364-2757-4c56-bff8-59b98bd4d28c,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు మేజర్ లీగ్ సాకర్ NHL ఫ్రాంచైజీతో పాటు ఆ జట్టు న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది. ఆ జట్టు, న్యూయార్క్ ద్వీపవాసులు మరియు మేజర్ లీగ్ సాకర్ NHL ఫ్రాంచైజీతో పాటు, నగరం యొక్క ఒక భాగంలో ప్రసిద్ధి చెందింది. వోస్ ఇజ్ నియాస్‌పై వార్తల కవరేజీ? నగరం యొక్క ఈ భాగంపై దృష్టి పెడుతుంది.",1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
069627f7-35cb-4b0c-b704-c58173d8a35e,ఒక హాకీ బృందం సర్వైవర్ సిరీస్ (2011) PPV ఈవెంట్ యొక్క వేదికను అది హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,SUPPORTED,4,5a820e8855429926c1cdae14
0ebe301c-9e8a-4503-b6e3-58ccc938d2b5,ఒక హాకీ బృందం బాక్సింగ్ ఫైట్ సర్వైవర్ సిరీస్ (2011) PPV ఈవెంట్ యొక్క వేదికను అది హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
cb424d8e-0047-4b13-8385-2d6d13af20fd,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు బ్రూక్లిన్ నెట్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది. ఆ బృందం, న్యూయార్క్ ద్వీపవాసులు మరియు బ్రూక్లిన్ నెట్స్ NHL ఫ్రాంచైజీతో పాటు, నగరం యొక్క ఒక భాగంలో ప్రసిద్ధి చెందాయి. వోస్ ఇజ్ నియాస్‌పై వార్తల కవరేజీ? నగరం యొక్క ఈ భాగంపై దృష్టి పెడుతుంది.",1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
44f3c7fd-922f-467d-bb1b-15d8c89533e3,ఒక హాకీ బృందం సర్వైవర్ సిరీస్ (2011) PPV ఈవెంట్ యొక్క వేదికను అది హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు నేషనల్ బాస్కెట్‌బాల్ అసోసియేషన్ NHL ఫ్రాంచైజీతో పాటు ఆ జట్టు న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
71c5ac8d-2219-4f6a-a662-440107fdf714,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది. ఆ బృందం, న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు, నగరం యొక్క ఒక భాగంలో ప్రసిద్ధి చెందాయి. వోస్ ఇజ్ నియాస్‌పై వార్తల కవరేజీ? నగరం యొక్క ఈ భాగంపై దృష్టి పెడుతుంది మరియు జర్మన్‌లో మాత్రమే ప్రసారం చేస్తుంది.",1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
e6a1912f-c2e9-4664-be9d-52459bb25278,ఒక హాకీ బృందం సర్వైవర్ సిరీస్ (2011) బ్లూషర్ట్స్ ఈవెంట్ యొక్క వేదికను అది హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,NOT_SUPPORTED,4,5a820e8855429926c1cdae14
2cde647b-0134-4a60-96e5-00ef6042e6e9,2009లో రిక్ గాలిండో చేత ఎంపిక చేయని వ్యక్తి మరియు 2009లో శాన్ ఆంటోనియో మేయర్ ఎన్నికలో విజేతలు ఒకే పార్టీకి చెందినవారు. వారిద్దరూ ప్రజాస్వామ్యవాదులు.,Philip Cortez,SUPPORTED,4,5adf4da15542995534e8c780
e65d1cde-79ac-4a3b-960a-36af45fb2749,రిక్ గాలిండో చేత ఎంపిక చేయని వ్యక్తి మరియు 2009 శాన్ ఆంటోనియో మేయర్ ఎన్నికల్లో విజేతలు ఒకే పార్టీకి చెందినవారు. వారిద్దరూ ప్రజాస్వామ్యవాదులు.,Philip Cortez,SUPPORTED,4,5adf4da15542995534e8c780
61c46eb3-7336-4b18-8447-ecc3e645a5e6,రూడీ స్టెయినర్ పాత్రలో నికో లియర్ష్ నటించిన చిత్రం అబౌట్ ఎ గర్ల్ చిత్రానికి అదే దర్శకుడు దర్శకత్వం వహించింది. ఆ చిత్రం మార్కస్ జుసాక్ రాసిన యువకుడి నవల ఆధారంగా రూపొందించబడింది.,Brian Percival,NOT_SUPPORTED,4,5adddb7e5542997dc790705f
fc547707-7274-41c3-89ca-1cc8f5ab46fa,విన్నీ మార్కస్ పాత్రలో నికో లియర్ష్ నటించిన చిత్రం అబౌట్ ఎ గర్ల్ చిత్రానికి అదే దర్శకుడు దర్శకత్వం వహించాడు. మార్కస్ జుసాక్ రాసిన పుస్తకం ఆధారంగా ఈ సినిమా తెరకెక్కింది.,Brian Percival,NOT_SUPPORTED,4,5adddb7e5542997dc790705f
ecb85765-b58f-4ca4-9c36-a289cb736cb9,రూడీ స్టెయినర్ పాత్రలో నికో లియర్ష్ నటించిన చిత్రం అబౌట్ ఎ గర్ల్ చిత్రానికి అదే దర్శకుడు దర్శకత్వం వహించింది. ఆ చిత్రం లీసెల్ మెమింగర్ రాసిన పుస్తకం ఆధారంగా రూపొందించబడింది.,Brian Percival,NOT_SUPPORTED,4,5adddb7e5542997dc790705f
8ee73ca6-03f2-4945-9fd4-2fb206b6da03,రూడీ స్టెయినర్ పాత్రలో నికో లియర్ష్ నటించిన చిత్రం అబౌట్ ఎ గర్ల్ చిత్రానికి అదే దర్శకుడు దర్శకత్వం వహించింది. మార్కస్ జుసాక్ రాసిన పుస్తకం ఆధారంగా ఈ సినిమా తెరకెక్కింది.,Brian Percival,SUPPORTED,4,5adddb7e5542997dc790705f
ee4b2611-6162-496c-a667-76598870ecb5,"పార్క్ సో-యెన్ మూడు ముక్కల అమ్మాయి సమూహంలో సభ్యులు. ""హ్యాండ్స్ అప్"" సమూహం TLC నుండి విడుదలైన రెండవ సింగిల్ అయిన పాట రచయిత కూడా అదే.",Tionne Watkins,NOT_SUPPORTED,4,5abdbf3755429933744ab818
74328ca2-e362-4a5d-baba-2a5efd76e6c4,గర్ల్ టాక్ పాట రచయిత ఒక అమ్మాయి సమూహంలో సభ్యులు. 4వ APAN స్టార్ అవార్డ్స్ యొక్క సహ-హోస్ట్ కూడా ఒక అమ్మాయి సమూహంలో సభ్యులుగా ఉన్నారు.,Tionne Watkins,SUPPORTED,4,5abdbf3755429933744ab818
c7e41ec9-e9c7-482f-89ea-4e8a9b1382b3,"పార్క్ సో-యోన్ ఒక అమ్మాయి సమూహంలో సభ్యులు. ""హ్యాండ్స్ అప్"" సమూహం TLC నుండి విడుదలైన రెండవ సింగిల్ అయిన పాట రచయిత కూడా అదే.",Tionne Watkins,SUPPORTED,4,5abdbf3755429933744ab818
99aa2df0-1290-4a1d-ad04-4d486eed8f3b,గర్ల్ టాక్ పాట రచయిత J-పాప్ గర్ల్ గ్రూప్‌లో సభ్యులు. 4వ APAN స్టార్ అవార్డ్స్ యొక్క సహ-హోస్ట్ కూడా ఒక అమ్మాయి సమూహంలో సభ్యులుగా ఉన్నారు.,Tionne Watkins,NOT_SUPPORTED,4,5abdbf3755429933744ab818
4729625d-5d4b-4a6a-a68d-3eec5a04b3fc,అకాడమీ అవార్డు గెలుచుకున్న సినిమాలో డేవిడ్ జయాస్ ఓస్బోర్న్ పోలీసుగా నటించాడు. జాన్ గావిన్ మల్కోవిచ్ కూడా ఇందులో ఎడ్వర్డ్ నార్టన్ మరియు సబర్బికాన్ స్టార్‌తో కలిసి ఆడాడు.,John Malkovich,NOT_SUPPORTED,4,5ac2a75755429967731025dc
d0366ef4-d715-4cca-999e-f12fca652211,"2015 చలనచిత్రం యొక్క స్టార్, ది వన్నాబే, ఒక చిత్రంలో ఓస్బోర్న్ పోలీసుగా నటించారు. అదే చిత్రంలో, జాన్ గావిన్ మల్కోవిచ్ మాట్ డామన్ మరియు ఎడ్వర్డ్ నార్టన్‌లతో కలిసి నటించారు.",John Malkovich,SUPPORTED,4,5ac2a75755429967731025dc
8d0bed54-0809-4d60-be40-258112ae5201,డేవిడ్ జయాస్ ఒక సినిమాలో ఓస్బోర్న్ పోలీసుగా నటించాడు. జాన్ గావిన్ మల్కోవిచ్ కూడా ఇందులో ఎడ్వర్డ్ నార్టన్ మరియు సబర్బికాన్ స్టార్‌తో కలిసి ఆడాడు.,John Malkovich,SUPPORTED,4,5ac2a75755429967731025dc
f5bdb28b-811c-4bb6-91fd-11fe20f2fcbc,"ఈ జాతి మరియు ఫిర్ యొక్క బంధువు నామకరణ వ్యవస్థలో జాతిగా వర్గీకరించబడ్డాయి. పర్నాసియస్ నోర్డ్‌మన్ని అనేది కాకసస్‌లో కనిపించే ఎత్తైన సీతాకోకచిలుక. లార్వా ""సి. ఆల్పెస్ట్రిస్"", ""సి. కోనోరిజా"" మరియు ""సి. ఇమాన్యులీ""లతో సహా ఈ జాతిని తింటాయి.",Corydalis,SUPPORTED,4,5aba5a4d5542994dbf0198ed
184dad52-0c0c-4bc9-ad76-1e1a63508e04,"ఈ జాతి మరియు ఫిర్ యొక్క బంధువు నామకరణ వ్యవస్థలో జాతిగా వర్గీకరించబడ్డాయి. పర్నాసియస్ నార్డ్‌మన్నీ చాలా ఎత్తులో ఉన్న నీలం మరియు ఎరుపు రంగు సీతాకోకచిలుక, ఇది కాకసస్‌లో కనిపిస్తుంది. లార్వా ""సి. ఆల్పెస్ట్రిస్"", ""సి. కోనోరిజా"" మరియు ""సి. ఇమాన్యులీ""లతో సహా ఈ జాతిని తింటాయి.",Corydalis,NOT_SUPPORTED,4,5aba5a4d5542994dbf0198ed
4380ac7f-ec51-4903-b652-f8dc0ca909e1,ఫిల్మ్ మేకర్ టైగ్రే హిల్ యొక్క మొదటి డాక్యుమెంటరీ కంటే ముందు తీసిన డాక్యుమెంటరీ ఫిల్మ్. జూలియట్ వెబర్ ఈ చిత్రానికి సహ నిర్మాతగా వ్యవహరించారు.,The Shame of a City,SUPPORTED,4,5a76404b5542994ccc91873d
adb5fac0-b26e-43fe-a80a-2cd186a1fcaf,లియోనిడాస్ L. పోల్క్ నేతృత్వంలోని సమూహం కాథలిక్ రైతులలో వ్యవస్థీకృత వ్యవసాయ ఆర్థిక ఉద్యమం. జూలియస్ వేలాండ్ ప్రచురించిన వారపు వామపక్ష రాజకీయ వార్తాపత్రిక దీనికి మద్దతు ఇచ్చింది.,Appeal to Reason (newspaper),NOT_SUPPORTED,4,5ae290015542994d89d5b427
3d8dbbab-7ea8-4e88-9296-042683b40db1,రైతుల కూటమి అనేది ప్రగతిశీల రైతులలో వ్యవస్థీకృత వ్యవసాయ ఆర్థిక ఉద్యమం. ఒక పబ్లిషర్ ప్రచురించిన వారపు వామపక్ష రాజకీయ వార్తాపత్రిక దీనికి మద్దతు ఇచ్చింది. ఈ ప్రచురణకర్త లారెన్స్ గ్రోన్‌లండ్ ఆలోచనతో ప్రభావితమయ్యారు.,Appeal to Reason (newspaper),NOT_SUPPORTED,4,5ae290015542994d89d5b427
356e549b-c476-48c3-a28b-46c8bb3ef310,లియోనిడాస్ L. పోల్క్ నేతృత్వంలోని సమూహం అమెరికన్ రైతులలో వ్యవస్థీకృత వ్యవసాయ ఆర్థిక ఉద్యమం. జూలియస్ వేలాండ్ ప్రచురించిన వారపు వామపక్ష రాజకీయ వార్తాపత్రిక దీనికి మద్దతు ఇచ్చింది.,Appeal to Reason (newspaper),SUPPORTED,4,5ae290015542994d89d5b427
d0b1ebcb-d0bb-49fd-a54e-3b3efe06bbdc,లియోనిడాస్ L. పోల్క్ నేతృత్వంలోని సమూహం 19వ శతాబ్దపు అమెరికన్ రైతులలో వ్యవస్థీకృత వ్యవసాయ ఆర్థిక ఉద్యమం. జూలియస్ వేలాండ్ ప్రచురించిన వారపు వామపక్ష రాజకీయ వార్తాపత్రిక దీనికి మద్దతు ఇచ్చింది.,Appeal to Reason (newspaper),NOT_SUPPORTED,4,5ae290015542994d89d5b427
ad1e8c48-9fa5-4ba7-9d88-0134f371a01c,టేనస్సీ గవర్నర్స్ మాన్షన్ 1929లో ఒక ప్రైవేట్ ఇంటిగా నిర్మించబడింది. టేనస్సీ గవర్నర్ మాన్షన్ యొక్క అసలు యజమాని గ్రాడ్యుయేట్ అయిన పాఠశాల కంటే ముందే ఎమోరీ విశ్వవిద్యాలయం స్థాపించబడింది.,Vanderbilt University,SUPPORTED,4,5ab32fc355429969a97a80fa
9ee34768-a022-4354-b271-4f47370d4e1a,టేనస్సీ గవర్నర్స్ మాన్షన్ 1929లో ఒక ప్రైవేట్ ఇంటిగా నిర్మించబడింది. టేనస్సీ గవర్నర్స్ మాన్షన్ యొక్క అసలు యజమాని గ్రాడ్యుయేట్ అయిన పాఠశాల ముందు ఎమోరీ విశ్వవిద్యాలయం మరియు సాంకేతిక కళాశాల స్థాపించబడింది.,Vanderbilt University,NOT_SUPPORTED,4,5ab32fc355429969a97a80fa
e910f807-4bca-44ff-bf5f-69175a6dbe07,ఇర్రెలోహే ఒపెరాను కంపోజ్ చేసిన వ్యక్తి కూడా ఉపాధ్యాయుడే. అమెరికన్ వయోలిన్ వాద్యకారుడు మరియు గాయకుడు టిమ్ ఫైన్‌తో కలిసి పనిచేయడానికి ప్రసిద్ధి చెందిన స్వరకర్త కాదు.,Philip Glass,NOT_SUPPORTED,4,5a7933b255429907847277eb
