uid,claim,supporting_facts,label,num_hops,hpqa_id
b84accac-576f-4b13-ac44-7387c27debeb,మలయన్ ఎమర్జెన్సీ మరియు వియత్నాం యుద్ధంలో పనిచేసిన కల్నల్ సిఫార్సుపై JSOC సృష్టించబడింది.,Joint Special Operations Command,SUPPORTED,2,5abae1e65542996cc5e49ed2
f806d594-ac5c-4e7a-870d-234535f0a928,"ఏప్రిల్ ""ఏప్"" మార్గెరా కనిపించే అమెరికన్ కేబుల్ మరియు శాటిలైట్ టెలివిజన్ ఛానెల్ వయాకామ్ మీడియా నెట్‌వర్క్స్ యాజమాన్యంలో ఉంది.",April Margera,SUPPORTED,2,5adf34955542993a75d26423
a96a2b44-09d3-4d6e-9f5e-1a2b82aa01bf,సబ్‌స్టార్మ్‌ను ఏడుసార్లు నోబెల్ బహుమతికి నామినేట్ చేసిన శాస్త్రవేత్త గుణాత్మక పరంగా వర్ణించారు.,Substorm,SUPPORTED,2,5ab864945542990e739ec8e1
e46bbfa9-987d-4dbb-832a-dec9c9967a49,"HMS సస్సెక్స్"" అనేది 10వ శతాబ్దం నుండి గ్రేట్ బ్రిటన్ ద్వీపంలో ఇంగ్లాండ్ రాజ్యం కోసం ఇంగ్లీష్ రాయల్ నేవీ శ్రేణికి చెందిన 80-గన్ థర్డ్-రేట్ షిప్-ఇది వివిధ ఆంగ్లో-సాక్సన్ రాజ్యాల నుండి ఉద్భవించినప్పుడు- 1707 వరకు, అది స్కాట్లాండ్‌తో కలిసి గ్రేట్ బ్రిటన్ రాజ్యం ఏర్పడే వరకు.",HMS Sussex (1693),SUPPORTED,2,5ab9fe8755429901930fa767
2f7aa88a-0c79-45f4-817d-b4b88261d216,"HMS సస్సెక్స్"" అనేది 10వ శతాబ్దం నుండి గ్రేట్ బ్రిటన్ ద్వీపంలో ఇంగ్లాండ్ రాజ్యం కోసం ఇంగ్లీష్ రాయల్ నేవీ శ్రేణికి చెందిన 80-గన్ థర్డ్-రేట్ షిప్-ఇది 16 ఆంగ్లో-సాక్సన్ రాజ్యాల నుండి ఉద్భవించినప్పుడు- 1707 వరకు, అది స్కాట్లాండ్‌తో కలిసి గ్రేట్ బ్రిటన్ రాజ్యం ఏర్పడే వరకు.",HMS Sussex (1693),NOT_SUPPORTED,2,5ab9fe8755429901930fa767
ae54a521-f2fc-4745-8633-9b938037fd4b,ఎల్గార్ యొక్క వాయిస్ అని పిలువబడే వ్యక్తి కీటారో అరిమాచే ప్రేరణ పొందిన మాంగా లవ్ హీనాలో ఆంగ్ల పాత్రకు గాత్రదానం చేశాడు.,Keitarō Urashima,SUPPORTED,2,5ac3dfee554299204fd21eab
562e09bb-1c14-4956-8f9c-6525d7496a9c,"ఒకప్పుడు గ్రేట్ బ్రిటన్‌ను ఖండాంతర ఐరోపాకు అనుసంధానించిన ప్రాంతమైన డాగర్‌ల్యాండ్, ఖండాంతర షెల్ఫ్‌లో 290 కి.మీ పొడవునా భారీ కొండచరియలు విరిగిపడటం వల్ల సుమారు 6,200 BCEలో మునిగిపోయిందని భావిస్తున్నారు.",Doggerland,SUPPORTED,2,5abe369055429976d4830a8a
66e63594-163a-4dcb-9406-5e4f98ca0eb2,"డోగర్‌ల్యాండ్, ఒకప్పుడు జట్‌ల్యాండ్‌ను ఖండాంతర ఐరోపాకు అనుసంధానించే ప్రాంతం, ఖండాంతర షెల్ఫ్‌లో 290 కి.మీ పొడవునా భారీ కొండచరియలు విరిగిపడటం వలన సుమారు 6,200 BCEలో మునిగిపోయిందని భావిస్తున్నారు.",Doggerland,NOT_SUPPORTED,2,5abe369055429976d4830a8a
c18fd4fe-4013-4875-998d-5ab41715d3a1,అల్బేనియన్ రాజ్యంలో ఇటలీ రాజ్యం ఆధీనంలో ఉన్నప్పుడు హెర్మాన్ న్యూబాచర్ అల్బేనియన్ నాజీ అధికారిగా దౌత్య పదవిని నిర్వహించారు.,Hermann Neubacher,NOT_SUPPORTED,2,5a777faf55429949eeb29e90
ddcfb80b-e271-4cd7-9f98-4a5ca5482967,అల్బేనియన్ రాజ్యంలో ఇటలీ రాజ్యం నియంత్రణలో ఉన్నప్పుడు హెర్మాన్ న్యూబాచర్ ఆస్ట్రియన్ నాజీ రాజకీయ నాయకుడిగా దౌత్య పాస్‌పోర్ట్‌ను కలిగి ఉన్నాడు.,Hermann Neubacher,NOT_SUPPORTED,2,5a777faf55429949eeb29e90
0982491f-a8be-4fa2-b45a-dbca2f6ae17b,అల్బేనియన్ రాజ్యంలో ఇటలీ రాజ్యం ఆధీనంలో ఉన్నప్పుడు హెర్మాన్ న్యూబాచర్ ఆస్ట్రియన్ నాజీ రాజకీయ నాయకుడిగా దౌత్య పదవిని నిర్వహించారు.,Hermann Neubacher,SUPPORTED,2,5a777faf55429949eeb29e90
992e5b4d-3d54-4b8d-87ea-1faf93a8bcb1,"డాన్ యాష్లే టర్లింగ్టన్ స్టాండిష్‌లోని సెయింట్ జోసెఫ్ కళాశాల, ప్రైవేట్ కాథలిక్ లిబరల్ ఆర్ట్స్ కళాశాల నుండి పట్టభద్రుడయ్యాడు.",Don Ashley Turlington,SUPPORTED,2,5adf0d2d5542993a75d263e1
e499796b-0fe1-4a8d-bb57-30625db2b992,వయాకామ్ యాజమాన్యంలోని మరియు నిర్వహించబడుతున్న యానిమేషన్ స్టూడియోలో ఉత్పత్తి యొక్క మునుపటి వైస్ ప్రెసిడెంట్ ప్రస్తుతం కార్టూన్ నెట్‌వర్క్ స్టూడియోస్‌లో పని చేస్తున్నారు.,Brian A. Miller,SUPPORTED,2,5a8297c055429954d2e2eb71
c3c53768-5750-4b57-95f9-8040a54fc8ea,బ్రిటీష్ చక్రవర్తి (ఎలిజబెత్ II) ఇబ్రహీం-అల్-ఇబ్రహీం మసీదు ఉన్న భూభాగానికి అధిపతి.,Ibrahim-al-Ibrahim Mosque,SUPPORTED,2,5a88a35c554299206df2b316
356af093-a986-457b-8f1e-12b3a4e78f86,డ్రేయ్స్ సూది తుపాకీ వారసుడు పేరును ఫ్యూసిల్ Mle 1886 M93 అని కూడా పిలుస్తారు.,Rotating bolt,SUPPORTED,2,5ae20e365542997283cd238b
84e38ae2-5015-47f2-ab44-59bd595ff8c7,1990లలో బిజినెస్ ఎగ్జిక్యూటివ్ పెట్రీ డైర్మాన్ కుఘ్న్ 1994లో కాలిఫోర్నియాలోని మూడు మిల్లుల ల్యాండ్‌మార్క్‌లలో ఒకదాన్ని నిర్మించారు.,Ontario Mills,NOT_SUPPORTED,2,5adbf5e255429947ff17386c
43734774-4eea-4974-8760-d6c3aee0773b,1990లలో పెట్రీ డైర్మాన్ కుఘ్న్ 1994లో కాలిఫోర్నియాలోని మూడు మిల్లుల ల్యాండ్‌మార్క్‌లలో ఒకదాన్ని నిర్మించారు.,Ontario Mills,SUPPORTED,2,5adbf5e255429947ff17386c
d2ae0dea-8486-415a-a029-9d6e9d64c53d,జెమ్ ఫైనర్ ది పోగ్స్ బ్యాండ్‌లో బాంజో ప్లేయర్.,"Misty Morning, Albert Bridge",SUPPORTED,2,5abd27ba5542993062266ba7
7b1c5f38-b0c8-4356-bffa-143cc4176bcf,మషోరే ఆఫ్ఘనిస్తాన్‌లో ఉంది.,Mashorey,SUPPORTED,2,5a85bd665542994c784ddb72
e83fe6c2-d14b-4b30-a245-fa66e7c786e5,మషోరే పక్తికా ప్రావిన్స్‌లో ఉంది.,Mashorey,SUPPORTED,2,5a85bd665542994c784ddb72
91d7de7e-19c2-4db2-b1d7-dc1a21ee8451,మషోరే దక్షిణ ఆఫ్ఘనిస్తాన్‌లో ఉంది.,Mashorey,SUPPORTED,2,5a85bd665542994c784ddb72
11b73596-e492-471e-a208-5a4365aa3ab1,"మారియో మజాకురాటి 1936 సౌత్ ఆఫ్రికన్ గ్రాండ్ ప్రిక్స్‌ను బుగట్టితో గెలుచుకున్నాడు, ఇది 1909లో అప్పటి జర్మన్ నగరమైన మోల్‌షీమ్, అల్సేస్‌లో స్థాపించబడిన ఒక రకమైన టూ డోర్ కారు.",Mario Mazzacurati,NOT_SUPPORTED,2,5a8c93a1554299653c1aa0c5
adb8672f-0d2e-45da-8c42-20f7f5c4e7bb,"మారియో మజ్జాకురాటి 1936 దక్షిణాఫ్రికా గ్రాండ్ ప్రిక్స్‌ను బుగట్టితో గెలుచుకున్నాడు, ఇది 1909లో అప్పటి జర్మన్ నగరమైన మోల్‌షీమ్, అల్సేస్‌లో స్థాపించబడిన ఒక రకమైన కారు.",Mario Mazzacurati,SUPPORTED,2,5a8c93a1554299653c1aa0c5
11670eea-bbc5-412b-8bf6-e1966b743fbe,"బాంబి, ఆస్ట్రియన్ రచయిత ఫెలిక్స్ సాల్టెన్ రాసిన పుస్తకం ఆధారంగా రూపొందించబడింది, ది కంట్రీ బేర్స్ ఈజ్ కాదు.",Bambi,SUPPORTED,2,5abfed4c5542994516f4552b
115a1123-db02-4e93-9727-63e6ec22e34d,"బాంబి, అమెరికన్ రచయిత ఫెలిక్స్ సాల్టెన్ రాసిన పుస్తకం ఆధారంగా రూపొందించబడింది, ది కంట్రీ బేర్స్ కాదు.",Bambi,NOT_SUPPORTED,2,5abfed4c5542994516f4552b
f68fce7f-80bf-4cdb-8ed8-96cb00e88362,"బాంబి, ఆస్ట్రియన్ ఫోటోగ్రాఫర్ ఫెలిక్స్ సాల్టెన్ రాసిన పుస్తకం ఆధారంగా రూపొందించబడింది, ది కంట్రీ బేర్స్ కాదు.",Bambi,NOT_SUPPORTED,2,5abfed4c5542994516f4552b
afe71f12-340c-4d2e-808c-07d541d8220d,మాజీ మేజర్ లీగ్ బేస్ బాల్ పిచర్ కర్ట్ రస్సెల్ నిర్మించిన 2004 హాకీ చిత్రంలో USA కోచ్‌గా నటించాడు.,Mark Ciardi,SUPPORTED,2,5a8347d65542996488c2e3f6
58888919-18ea-481a-ad64-011738579544,గేల్ మరియు ఫిట్‌నెస్ ఒకే దేశంలో ప్రచురించబడలేదు.,Gael (magazine),SUPPORTED,2,5ab681ea55429953192ad2e0
b3ab6007-f2e8-4e27-a4ea-73c7b69b2fc5,బ్లాక్‌స్టార్ అనేది డేవిడ్ బౌవీ విడుదల చేసిన ఆల్బమ్ పేరు రహస్యంగా రికార్డ్ చేయబడింది.,Death of David Bowie,SUPPORTED,2,5ac24c475542996366519960
131cacf8-3bf9-440f-98c9-2b75c189d405,"న్యూయార్క్ ద్వీపవాసులు మరియు న్యూయార్క్ రేంజర్స్‌తో పాటు, న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీ న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.",1974–75 New York Islanders season,SUPPORTED,2,5a820e8855429926c1cdae14
ca4dbf2c-7295-4e39-8085-2d990b270e0e,"న్యూయార్క్ ద్వీపవాసులు మరియు న్యూయార్క్ రేంజర్స్‌తో పాటు, న్యూజెర్సీ డెవిల్స్ NFL ఫ్రాంచైజీ న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.",1974–75 New York Islanders season,NOT_SUPPORTED,2,5a820e8855429926c1cdae14
a152b7c4-4c78-4342-bcb8-2220a717ae35,"రాబర్ట్ ఎర్ల్ హోల్డింగ్ ఒక చమురు కంపెనీని కలిగి ఉన్నాడు, దీనిని మొదట హ్యారీ ఎఫ్. సింక్లైర్ స్థాపించారు.",Robert Holding,SUPPORTED,2,5ac39f7b554299218029dbe7
08e84a3c-b7be-4d3a-8ab8-783bb711c4c5,ఫిలిప్ కోర్టేజ్ మరియు జూలియన్ కాస్ట్రో ప్రజాస్వామ్యవాదులు మరియు రిపబ్లికన్ కాదు.,Philip Cortez,SUPPORTED,2,5adf4da15542995534e8c780
1ecece55-903e-4870-9f58-c1078ed2d4a6,స్ట్రిక్ట్లీ కమ్ డ్యాన్సింగ్ యొక్క ఆరవ సీజన్‌లో టామ్ ఛాంబర్స్‌తో భాగస్వామి అయిన నర్తకి జాతీయత డానిష్.,Tom Chambers (actor),SUPPORTED,2,5abc9fb055429959677d6ac9
e95b3253-608a-4ac9-ad47-a5bf0dd48d01,స్ట్రిక్ట్లీ కమ్ డ్యాన్సింగ్ ఐదవ సీజన్‌లో టామ్ ఛాంబర్స్‌కు ప్రాతినిధ్యం వహించిన నర్తకి జాతీయత డానిష్.,Tom Chambers (actor),NOT_SUPPORTED,2,5abc9fb055429959677d6ac9
