uid,claim,supporting_facts,label,num_hops,hpqa_id
28b6e328-341a-4206-95ae-61b3bd8ed814,ఈ చిత్రం ఆస్ట్రియన్ రచయిత ఫాలైన్ రాసిన ది కంట్రీ బేర్స్ నాట్ అనే పుస్తకం ఆధారంగా రూపొందించబడింది. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.,Bambi,NOT_SUPPORTED,3,5abfed4c5542994516f4552b
b79c4050-3cda-4002-ba5a-223ea71ec275,ఈ చిత్రం జర్మన్ రచయిత ఫెలిక్స్ సాల్టెన్ రాసిన ది కంట్రీ బేర్స్ నాట్ అనే పుస్తకం ఆధారంగా రూపొందించబడింది. చలన చిత్రం జాన్ డి. లోరీచే పునరుద్ధరించబడింది మరియు భద్రపరచబడింది.,Bambi,NOT_SUPPORTED,3,5abfed4c5542994516f4552b
c84a8f2a-62e0-465b-93ee-77b553845689,బౌవీ యొక్క ఇరవై ఐదవ మరియు చివరి స్టూడియో ఆల్బమ్‌లో డాలర్ డేస్ ఆరవ ట్రాక్. విడుదలైన ఆల్బమ్ రహస్యంగా రికార్డ్ చేయబడింది.,Death of David Bowie,SUPPORTED,3,5ac24c475542996366519960
1d80fc54-767c-4647-825c-23bafc0722cd,డాలర్ డేస్ అనేది బౌవీ యొక్క ఇరవై-ఐదవ మరియు చివరి స్టూడియో ఆల్బమ్‌లో ఒక ట్రాక్. విడుదలైన ఆల్బమ్ రహస్యంగా రికార్డ్ చేయబడింది.,Death of David Bowie,SUPPORTED,3,5ac24c475542996366519960
1c2d98b2-1d9d-4c78-8637-241d6604c128,అవార్డు గెలుచుకున్న బౌవీ యొక్క ఇరవై-ఐదవ మరియు చివరి స్టూడియో ఆల్బమ్‌లో డాలర్ డేస్ ఆరవ ట్రాక్. విడుదలైన ఆల్బమ్ రహస్యంగా రికార్డ్ చేయబడింది.,Death of David Bowie,NOT_SUPPORTED,3,5ac24c475542996366519960
27b07616-9b1d-425e-9594-5b3552a03226,"ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులతో పాటు ఆ బృందం, ఈస్టర్న్ కాన్ఫరెన్స్ ఫ్రాంచైజీకి చెందిన న్యూజెర్సీ డెవిల్స్ మెట్రోపాలిటన్ డివిజన్ న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందాయి.",1974–75 New York Islanders season,NOT_SUPPORTED,3,5a820e8855429926c1cdae14
9b2d4ae3-ae38-4e44-ba97-ad65e7e17b2b,"ఒక హాకీ బృందం 70,000 కెపాసిటీ ఉన్న మాడిసన్ స్క్వేర్ గార్డెన్‌ని ఇట్స్ హోమ్ అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.",1974–75 New York Islanders season,NOT_SUPPORTED,3,5a820e8855429926c1cdae14
2427c810-c00d-4876-8b10-c87c4ba3648b,ఒక హాకీ బృందం మాడిసన్ స్క్వేర్ గార్డెన్‌ను ఇది ఇల్లు అని పిలుస్తుంది. న్యూయార్క్ ద్వీపవాసులు మరియు న్యూజెర్సీ డెవిల్స్ NHL ఫ్రాంచైజీతో పాటు ఆ బృందం న్యూయార్క్ మెట్రోపాలిటన్ ప్రాంతంలో ప్రసిద్ధి చెందింది.,1974–75 New York Islanders season,SUPPORTED,3,5a820e8855429926c1cdae14
da76117c-94a8-45c1-a3a1-d0ee4a565d80,రిక్ గాలిండో మరియు జూలియన్ క్యాస్ట్రో చేత తొలగించబడిన జార్జియా వ్యక్తి ప్రజాస్వామ్యవాది మరియు రిపబ్లికన్ కాదు.,Philip Cortez,NOT_SUPPORTED,3,5adf4da15542995534e8c780
7adacd22-00c1-48b2-8f87-bed24b4777f6,రిక్ గాలిండో మరియు జూలియన్ కాస్ట్రో చేత ఎంపిక చేయని వ్యక్తి ప్రజాస్వామ్యవాది మరియు రిపబ్లికన్ కాదు.,Philip Cortez,SUPPORTED,3,5adf4da15542995534e8c780
723ae88d-ccd2-4cf0-a882-9c2906aef225,రిక్ గాలిండో మరియు జూలియన్ కాస్ట్రో చేత ఎంపిక చేయని వ్యక్తి ప్రజాస్వామ్యవాది మరియు రిపబ్లికన్ కాదు.,Philip Cortez,SUPPORTED,3,5adf4da15542995534e8c780
97c812b0-6d82-4798-8ec7-c84ef3021376,రిక్ గాలిండో మరియు జూలియన్ కాస్ట్రో చేత తొలగించబడిన వ్యక్తి ప్రజాస్వామ్యవాది మరియు ప్రజాస్వామ్యవాది కాదు.,Philip Cortez,NOT_SUPPORTED,3,5adf4da15542995534e8c780
b375313d-8035-4da2-85ac-f322122ddb1e,1990లో విడుదలైన ది బుక్ థీఫ్ అనే చిత్రానికి ఎబౌట్ ఎ గర్ల్ చిత్రానికి దర్శకత్వం వహించారు. ది బుక్ థీఫ్ మార్కస్ జుసాక్ పుస్తకం ఆధారంగా రూపొందించబడింది.,Brian Percival,NOT_SUPPORTED,3,5adddb7e5542997dc790705f
13c18c84-21de-4dce-8a93-9a75b679dd4c,ది బుక్ థీఫ్ అనే చిత్రానికి ఎబౌట్ ఎ గర్ల్ చిత్రానికి దర్శకత్వం వహించారు. ది బుక్ థీఫ్ మార్కస్ జుసాక్ పుస్తకం ఆధారంగా రూపొందించబడింది.,Brian Percival,SUPPORTED,3,5adddb7e5542997dc790705f
c364f0f1-5970-4c72-a7f9-1d2012713d57,దక్షిణ కొరియా అధ్యక్షుడు 24 జనవరి 1953న జన్మించారు. వియత్నాంలో జన్మించిన యూహ్ యూన్-డే అతని ప్రత్యక్ష నియంత్రణలో ఉన్న అబద్ధాల ఛైర్మన్‌గా ఉన్నారు.,"Presidential Council on Nation Branding, Korea",NOT_SUPPORTED,3,5adf07cd5542993a75d263da
1137bbf6-6dec-4883-a28b-bfc61be5e52b,దక్షిణ కొరియా అధ్యక్షుడు 24 జనవరి 1953న జన్మించారు. యూహ్ యూన్-డే తన ప్రత్యక్ష నియంత్రణలో ఉన్న అబద్ధాల ఛైర్మన్‌గా ఉన్న సమూహం.,"Presidential Council on Nation Branding, Korea",SUPPORTED,3,5adf07cd5542993a75d263da
b8358aa7-a20e-4095-9d5c-682beabc88fb,గర్ల్ టాక్ పాట రచయిత మరియు పాటల రచయిత పార్క్ సో-యోన్ ఇద్దరూ ఒక అమ్మాయి సమూహంలో సభ్యులు.,Tionne Watkins,NOT_SUPPORTED,3,5abdbf3755429933744ab818
f014a2df-d079-4aaa-8823-ef7ef87c681a,గర్ల్ టాక్ పాట రచయిత మరియు పార్క్ సో-యోన్ ఇద్దరూ ఒక అమ్మాయి సమూహంలో సభ్యులు.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
5f40a5f6-f1ec-4aa8-8558-26190ab95919,గర్ల్ టాక్ పాట రచయిత మరియు పార్క్ సో-యోన్ ఇద్దరూ ఒక అమ్మాయి సమూహంలో సభ్యులు.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
475dc308-0ab1-43a9-80cb-4125f4141234,గర్ల్ టాక్ పాట రచయిత మరియు పార్క్ సో-యోన్ ఇద్దరూ ఒక సమూహంలో సభ్యులుగా ఉన్నారు.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
26dc26af-3f56-4712-9872-75b38a8fe80c,WCJB-TVకి లైసెన్స్ ఇచ్చే ఉత్తర మధ్య పట్టణం పంక్ రాక్ బ్యాండ్ ఎగైనెస్ట్ మి! 1991లో ఏర్పడింది.,Don't Lose Touch,NOT_SUPPORTED,3,5ae7c5ef5542993210983f44
38310caa-bf75-49e4-978d-6af2ce88a46c,WCJB-TVకి లైసెన్స్ ఇచ్చే నార్త్ సెంట్రల్ పట్టణంలో మ్యూజిక్ బ్యాండ్ ఎగైనెస్ట్ మీ!.,Don't Lose Touch,SUPPORTED,3,5ae7c5ef5542993210983f44
fd38dc67-c066-46d2-a49b-a7432389ef58,WCJB-TVకి లైసెన్స్ ఇచ్చే మార్స్ టౌన్ పంక్ రాక్ బ్యాండ్ ఎగైనెస్ట్ మి!.,Don't Lose Touch,NOT_SUPPORTED,3,5ae7c5ef5542993210983f44
e54b122a-b885-4ab0-a768-280a8e3b2145,WCJB-TVకి లైసెన్స్ ఇచ్చే ఉత్తర మధ్య పట్టణం పంక్ రాక్ బ్యాండ్ ఎగైనెస్ట్ మీ!.,Don't Lose Touch,SUPPORTED,3,5ae7c5ef5542993210983f44
