uid,claim,supporting_facts,label,num_hops,hpqa_id
b71b0c3f-4de0-40a3-92ed-564ef571f90c,The composer of Longplayer was a player in the band The Pogues.,"Misty Morning, Albert Bridge",SUPPORTED,3,5abd27ba5542993062266ba7
5f665868-1049-4e19-a1e0-f4e89bae675e,The composer of Longplayer was a banjo player in the band The Alexis Kirke.,"Misty Morning, Albert Bridge",NOT_SUPPORTED,3,5abd27ba5542993062266ba7
5ad3b468-db9f-4475-ab80-3dd6319173a9,The composer of Longplayer was a banjo player and singer in the band The Pogues.,"Misty Morning, Albert Bridge",NOT_SUPPORTED,3,5abd27ba5542993062266ba7
a61974ff-1adf-469a-b46a-a0903eb50f7f,"This 1938 movie is based on a book by the Austrian author Felix Salten, The Country Bears is not. The movie was restored and preserved by John D. Lowry.",Bambi,NOT_SUPPORTED,3,5abfed4c5542994516f4552b
1867a82f-24f9-4e92-af74-ec910bc4a418,"This movie is based on a book by the Austrian author Felix Salten, The Country Bears is not. The movie was restored and preserved by John D. Lowry.",Bambi,SUPPORTED,3,5abfed4c5542994516f4552b
28b6e328-341a-4206-95ae-61b3bd8ed814,"This movie is based on a book by the Austrian author Faline, The Country Bears is not. The movie was restored and preserved by John D. Lowry.",Bambi,NOT_SUPPORTED,3,5abfed4c5542994516f4552b
b79c4050-3cda-4002-ba5a-223ea71ec275,"This movie is based on a book by the German author Felix Salten, The Country Bears is not. The movie was restored and preserved by John D. Lowry.",Bambi,NOT_SUPPORTED,3,5abfed4c5542994516f4552b
c84a8f2a-62e0-465b-93ee-77b553845689,Dollar Days was the sixth track on Bowie's twenty-fifth and final studio album. The album that was released was recorded in secret.,Death of David Bowie,SUPPORTED,3,5ac24c475542996366519960
1d80fc54-767c-4647-825c-23bafc0722cd,Dollar Days was a track on Bowie's twenty-fifth and final studio album. The album that was released was recorded in secret.,Death of David Bowie,SUPPORTED,3,5ac24c475542996366519960
1c2d98b2-1d9d-4c78-8637-241d6604c128,Dollar Days was the sixth track on award winning Bowie's twenty-fifth and final studio album. The album that was released was recorded in secret.,Death of David Bowie,NOT_SUPPORTED,3,5ac24c475542996366519960
27b07616-9b1d-425e-9594-5b3552a03226,"A hockey team calls Madison Square Garden it's home. That team, along with the New York Islanders, and the New Jersey Devils the Metropolitan Division of the Eastern Conference franchise, are popular in the New York metropolitan area.",1974–75 New York Islanders season,NOT_SUPPORTED,3,5a820e8855429926c1cdae14
9b2d4ae3-ae38-4e44-ba97-ad65e7e17b2b,"A hockey team calls the 70,000 capacity Madison Square Garden it's home. That team, along with the New York Islanders, and the New Jersey Devils NHL franchise, are popular in the New York metropolitan area.",1974–75 New York Islanders season,NOT_SUPPORTED,3,5a820e8855429926c1cdae14
2427c810-c00d-4876-8b10-c87c4ba3648b,"A hockey team calls Madison Square Garden it's home. That team, along with the New York Islanders, and the New Jersey Devils NHL franchise, are popular in the New York metropolitan area.",1974–75 New York Islanders season,SUPPORTED,3,5a820e8855429926c1cdae14
da76117c-94a8-45c1-a3a1-d0ee4a565d80,The Georgia man unseated by Rick Galindo and Julian Castro are democratic and not Republican.,Philip Cortez,NOT_SUPPORTED,3,5adf4da15542995534e8c780
7adacd22-00c1-48b2-8f87-bed24b4777f6,The person unseated by Rick Galindo and Julian Castro are democratic and not Republican.,Philip Cortez,SUPPORTED,3,5adf4da15542995534e8c780
723ae88d-ccd2-4cf0-a882-9c2906aef225,The man unseated by Rick Galindo and Julian Castro are democratic and not Republican.,Philip Cortez,SUPPORTED,3,5adf4da15542995534e8c780
97c812b0-6d82-4798-8ec7-c84ef3021376,The man unseated by Rick Galindo and Julian Castro are democratic and not Democratic.,Philip Cortez,NOT_SUPPORTED,3,5adf4da15542995534e8c780
b375313d-8035-4da2-85ac-f322122ddb1e,"The film The Book Thief, released in 1990, was directed by same director of the film About a Girl. The Book Thief is based on a book by Markus Zusak.",Brian Percival,NOT_SUPPORTED,3,5adddb7e5542997dc790705f
13c18c84-21de-4dce-8a93-9a75b679dd4c,The film The Book Thief was directed by same director of the film About a Girl. The Book Thief is based on a book by Markus Zusak.,Brian Percival,SUPPORTED,3,5adddb7e5542997dc790705f
c364f0f1-5970-4c72-a7f9-1d2012713d57,The president of South Korea was born 24 January 1953. The group that Vietnam-born Euh Yoon-Dae was Chairman of lies under his direct control.,"Presidential Council on Nation Branding, Korea",NOT_SUPPORTED,3,5adf07cd5542993a75d263da
1137bbf6-6dec-4883-a28b-bfc61be5e52b,The president of South Korea was born 24 January 1953. The group that Euh Yoon-Dae was Chairman of lies under his direct control.,"Presidential Council on Nation Branding, Korea",SUPPORTED,3,5adf07cd5542993a75d263da
b8358aa7-a20e-4095-9d5c-682beabc88fb,The writer of the song Girl Talk and song-writer Park So-yeon have both been members of a girl group.,Tionne Watkins,NOT_SUPPORTED,3,5abdbf3755429933744ab818
f014a2df-d079-4aaa-8823-ef7ef87c681a,The writer of the song Girl Talk and Park So-yeon have both been members of a girl group.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
5f40a5f6-f1ec-4aa8-8558-26190ab95919,The writer of the song Girl Talk and Park So-yeon have both been members of a girl group.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
475dc308-0ab1-43a9-80cb-4125f4141234,The writer of the song Girl Talk and Park So-yeon have both been members of a group.,Tionne Watkins,SUPPORTED,3,5abdbf3755429933744ab818
26dc26af-3f56-4712-9872-75b38a8fe80c,The North Central town that licenses WCJB-TV is home to the punk rock band Against Me! formed in 1991.,Don't Lose Touch,NOT_SUPPORTED,3,5ae7c5ef5542993210983f44
38310caa-bf75-49e4-978d-6af2ce88a46c,The North Central town that licenses WCJB-TV is home to the music band Against Me!.,Don't Lose Touch,SUPPORTED,3,5ae7c5ef5542993210983f44
fd38dc67-c066-46d2-a49b-a7432389ef58,The Mars town that licenses WCJB-TV is home to the punk rock band Against Me!.,Don't Lose Touch,NOT_SUPPORTED,3,5ae7c5ef5542993210983f44
e54b122a-b885-4ab0-a768-280a8e3b2145,The North Central town that licenses WCJB-TV is home to the punk rock band Against Me!.,Don't Lose Touch,SUPPORTED,3,5ae7c5ef5542993210983f44
7fe247ab-60c6-4810-9539-bcf355a999d9,"The movie. in which David Zayas played Francis Ford Coppola the cop, is the movie that John Gavin Malkovich had played in with Matt Damon and Edward Norton.",John Malkovich,NOT_SUPPORTED,3,5ac2a75755429967731025dc
e1801c95-dad0-40ab-a22b-ce7aae27fa2d,"The movie. in which David Zayas played Osborne the cop, is the movie that John Gavin Malkovich had played in with Matt Damon and James Moll.",John Malkovich,NOT_SUPPORTED,3,5ac2a75755429967731025dc
f0912b51-c217-4b71-84df-f60307a55cf7,"The movie. in which David Zayas played Osborne the cop, is the movie that John Gavin Malkovich had not played in with Matt Damon and Edward Norton.",John Malkovich,NOT_SUPPORTED,3,5ac2a75755429967731025dc
41223fef-32ce-47e1-b51b-3c6c3bf84319,"The movie. in which David Zayas played Osborne the cop, is the movie that John Gavin Malkovich had appeared as a waiter in with Matt Damon and Edward Norton.",John Malkovich,NOT_SUPPORTED,3,5ac2a75755429967731025dc
97dae03a-834c-453b-a17f-ba167a96be28,"The movie. in which David Zayas played Osborne the cop, is the movie that John Gavin Malkovich had played in with Matt Damon and Edward Norton.",John Malkovich,SUPPORTED,3,5ac2a75755429967731025dc
e8c12f01-600c-411b-a703-481b677e2285,"The movie. in which David Zayas played Osborne the cop, is the movie that John Gavin Malkovich had played in with Morgan Freeman and Edward Norton.",John Malkovich,NOT_SUPPORTED,3,5ac2a75755429967731025dc
17f15f71-30b7-4beb-a054-f659fd1e6a43,"The movie. in which David Zayas acted in, is the movie that John Gavin Malkovich had played in with Matt Damon and Edward Norton.",John Malkovich,SUPPORTED,3,5ac2a75755429967731025dc
d7bb4fca-9b73-4901-a441-912471dba0ff,"The 2005 black comedy sequel to ""Forgetting Sarah Marshall"" starred an Australian actress who started in the 2003 film ""The Rage in Placid Lake"" alongside Ben Lee.",Rose Byrne,NOT_SUPPORTED,3,5a8656ca554299211dda2afc
3a6722ab-5875-49e6-9672-3a8c57b0617c,"The black comedy sequel to ""Forgetting Sarah Marshall"" starred an British actress who started in the 2003 film ""The Rage in Placid Lake"" alongside Ben Lee.",Rose Byrne,NOT_SUPPORTED,3,5a8656ca554299211dda2afc
3afb6d32-27db-43df-9441-76211d11703e,"The black comedy sequel to ""Forgetting Sarah Marshall"" starred an Australian actress who started in the 2003 film ""The Rage in Placid Lake"" alongside Ben Lee.",Rose Byrne,SUPPORTED,3,5a8656ca554299211dda2afc
92d5ef1a-cf21-40ce-b9aa-4b05f8c4b85c,"The black comedy sequel to ""Forgetting Sarah Marshall"" starred an Australian actress who didn't star in the 2003 film ""The Rage in Placid Lake"" alongside Ben Lee.",Rose Byrne,NOT_SUPPORTED,3,5a8656ca554299211dda2afc
55bdd903-e3a1-4058-9be9-974ea17698e7,"The comedy sequel to ""Forgetting Sarah Marshall"" starred an Australian actress who started in the 2003 film ""The Rage in Placid Lake"" alongside Ben Lee.",Rose Byrne,SUPPORTED,3,5a8656ca554299211dda2afc
b38f865e-ec16-426e-bcbd-69a404d0c154,The film Christopher Robin has fewer writers than the 1984 film that Mermaid Got Married was based on.,Splash (film),NOT_SUPPORTED,3,5a7f3361554299306751369a
f2cbf2a9-cc79-42ae-91da-b1fd414c7a75,The film Christopher Robin has more writers than the 1980s film that Mermaid Got Married was based on.,Splash (film),SUPPORTED,3,5a7f3361554299306751369a
f7112517-dfed-4ebc-a987-409d649b2624,The film Christopher Robin has six more writers than the 1984 film that Mermaid Got Married was based on.,Splash (film),NOT_SUPPORTED,3,5a7f3361554299306751369a
27aedf8a-d2f6-4694-a789-7bd6d12b28be,The film Christopher Robin has more writers than the 1984 film that Mermaid Got Married was based on.,Splash (film),SUPPORTED,3,5a7f3361554299306751369a
832b3f78-b160-450c-844f-fe73b0a025e3,Camp Half-Blood Chronicles is the name of the first book in a series. That series precedes The Demigod Diaries in 2012.,The Heroes of Olympus,NOT_SUPPORTED,3,5adfa2ef554299025d62a30f
85e0f15a-eed8-4732-89ca-17089551c152,Camp Half-Blood Chronicles is the name of the first book in a series. That series precedes The Demigod Diaries.,The Heroes of Olympus,SUPPORTED,3,5adfa2ef554299025d62a30f
e856c3f8-49c2-4f42-b516-35c50e0cb78b,Olympus is the name of the first book in a series. That series precedes The Demigod Diaries.,The Heroes of Olympus,NOT_SUPPORTED,3,5adfa2ef554299025d62a30f
6ef32f18-c73c-4b7f-9a01-36e4ef4baca4,"An American lyricist, born in 1928, co-wrote the screenplay for the musical film The Fantastics. The lyricist co-wrote the Magic Band musical ""Philemon""",The Fantasticks (film),NOT_SUPPORTED,3,5ae685d65542996d980e7bd8
6c3c9478-7170-45d6-b301-0c003d96304b,"An Urdu lyricist, born in 1928, co-wrote the screenplay for the musical film The Fantastics. The lyricist co-wrote the Off-Broadway musical ""Philemon""",The Fantasticks (film),NOT_SUPPORTED,3,5ae685d65542996d980e7bd8
7b86ec5a-3471-4b29-9d5f-e3a6c6e2d53d,"An American lyricist, born in 1928, co-wrote the screenplay for the musical film The Fantastics. The lyricist co-wrote the Off-Broadway musical ""Philemon""",The Fantasticks (film),SUPPORTED,3,5ae685d65542996d980e7bd8
d12aaebf-b402-46ad-aaf4-5dd6d8a06172,"An American lyricist, born in 1928, co-wrote the screenplay for the musical film the ""Best Musical"". The lyricist co-wrote the Off-Broadway musical ""Philemon""",The Fantasticks (film),NOT_SUPPORTED,3,5ae685d65542996d980e7bd8
3a21878e-155e-4b09-b4af-2476979714dd,"1: Parnassius nordmanni is a high altitude butterfly which is found the Caucasus. 2:The larva feeds on a species including ""C. alpestris"", ""C. conorhiza"" and ""C. emanueli"". 
3:That species and Cedrus are classified as genus in the naming system.",Corydalis,SUPPORTED,3,5aba5a4d5542994dbf0198ed
11fcfba4-e11d-4127-a053-e61f662261a9,"1: Parnassius nordmanni is a butterfly which is found the Caucasus. 2:The larva feeds on a species including ""C. alpestris"", ""C. conorhiza"" and ""C. emanueli"". 3:That species and Cedrus are classified as genus in the naming system.",Corydalis,SUPPORTED,3,5aba5a4d5542994dbf0198ed
4d384bb2-545c-4dee-ad70-5109d0bb9a65,The plant commonly affected by  Rhodococcus fascians is a genus of pine trees. Encyclia is as well.,Nicotiana,SUPPORTED,3,5ab6b71d5542995eadef006c
398750af-dbbc-4c54-9d72-e2a88b9962d8,The plant commonly affected by Rhodococcus fascians is a genus of northern pine trees. Encyclia is as well.,Nicotiana,NOT_SUPPORTED,3,5ab6b71d5542995eadef006c
b7d753c0-0e30-4879-a638-6212b7170c40,Unchained Memories was the film made before filmmaker Tigre Hill's first documentary.,The Shame of a City,SUPPORTED,3,5a76404b5542994ccc91873d
410aab21-5f37-47d7-8302-f1e76f0313f6,Unchained Memories was the documentary made before filmmaker Tigre Hill's first documentary.,The Shame of a City,SUPPORTED,3,5a76404b5542994ccc91873d
f7d83e15-a36c-4323-9551-ff5eb3d3c5a9,Unchained Memories was the noted documentary made before filmmaker Tigre Hill's first documentary.,The Shame of a City,SUPPORTED,3,5a76404b5542994ccc91873d
e4c9a139-261e-4e94-8d54-2406260d2ece,The director of this 2011 drama that was adapted from him and Rosemary Sutcliff is also a writer. He wrote the film True Crimes.,Jeremy Brock,SUPPORTED,3,5a8c585d554299653c1aa044
04fc276f-9364-4a22-a7ff-a3694945e175,The director of this 2011 drama that was adapted from him and Rickman is also a writer. He wrote the film True Crimes.,Jeremy Brock,NOT_SUPPORTED,3,5a8c585d554299653c1aa044
8ef12732-54d6-45c4-9659-7cc6c99df86a,The director of this 2011 comedy-drama that was adapted from him and Rosemary Sutcliff is also a writer. He wrote the film True Crimes.,Jeremy Brock,NOT_SUPPORTED,3,5a8c585d554299653c1aa044
41a9c811-c263-43ed-9985-305d0d5d7c15,"Farmers' Alliance was the organized agrarian economic movement among American farmers. It was supported by the weekly left-wing political newspaper, that was published by Julius Wayland.",Appeal to Reason (newspaper),SUPPORTED,3,5ae290015542994d89d5b427
15c390f1-abf8-4bad-a5ff-e0434d5de09b,"Farmers' Alliance was the organized agrarian economic movement among Christian farmers. It was supported by the weekly left-wing political newspaper, that was published by Julius Wayland.",Appeal to Reason (newspaper),NOT_SUPPORTED,3,5ae290015542994d89d5b427
86d3d442-5127-414f-a370-1c20f2f6add8,Liberal Arts school Emory University was founded before the school that William Ridley Wills is a graduate of.,Vanderbilt University,NOT_SUPPORTED,3,5ab32fc355429969a97a80fa
dcf75a08-db9f-462c-8554-36ed6db53f22,Emory University was founded before the school that William Ridley Wills is a graduate of.,Vanderbilt University,SUPPORTED,3,5ab32fc355429969a97a80fa
3acf9356-6527-46d3-9ec8-6892937ed38c,Emory University was founded before the school that William Ridley Wills attended.,Vanderbilt University,SUPPORTED,3,5ab32fc355429969a97a80fa
8745fed7-eb1b-46e3-b4a2-743dd3bc4792,"He was born in a city whose population at the 2010 census was 7,585. His father was Representative Thomas J. Henley.",Barclay Henley,SUPPORTED,3,5ac38c75554299741d48a28a
17bed1d7-3272-485a-ad3b-9e27b42436c2,He was born in a city whose population at the 2010 census was in the 7500s. His father was Representative Thomas J. Henley.,Barclay Henley,SUPPORTED,3,5ac38c75554299741d48a28a
b9267928-a59d-4777-9d1a-8ba9b17ecaba,"Composer Franz Schreker was also a teacher but the composer, who American Violinist Tim Fain is best known for working with,  was not",Philip Glass,SUPPORTED,3,5a7933b255429907847277eb
f5764bf3-b521-4808-9f0c-59068b85da56,"Composer Franz Schreker was also a teacher but the composer, who American Tim Fain is best known for working with, was not.",Philip Glass,SUPPORTED,3,5a7933b255429907847277eb
f174f153-c127-4903-8ff3-e3d42aabe02c,"Composer Franz Schreker was also a high school teacher but the composer, who American Violinist Tim Fain is best known for working with, was not.",Philip Glass,NOT_SUPPORTED,3,5a7933b255429907847277eb
6e2a9976-9f37-44d8-adfc-08ccdbd34f49,"Composer Franz Schreker was also a teacher but the composer, who Slovenian Violinist Tim Fain is best known for working with,  was not",Philip Glass,NOT_SUPPORTED,3,5a7933b255429907847277eb
85aaf3a3-a472-44ec-a787-bb7da089af08,In the 2009 the Major League Soccer All-Star Game an American player saved three kicks in the shootout. Des McAleenan once coached this player who played for Colorado Rapids for six seasons.,2009 MLS All-Star Game,NOT_SUPPORTED,3,5a8304a055429966c78a6aec
68e9b5cb-0636-44ba-91af-927c40186340,In the 2009 the Major League Soccer All-Star Game an American player saved three kicks in the shootout. Des McAleenan once coached this player who played for Colorado Rapids.,2009 MLS All-Star Game,SUPPORTED,3,5a8304a055429966c78a6aec
07a851d7-4832-47d5-9e7f-aac1850c0d4f,This tennis player won a Grand Slam doubles championship before the Australian Heather Watson. He also won the 2012 Open Sud de France – Doubles.,Édouard Roger-Vasselin,NOT_SUPPORTED,3,5a7c1c755542990527d55457
498d5ba5-be22-49c1-a5cd-0fe3265af3b5,This tennis player won a Grand Slam doubles championship before Heather Watson. He also won the 2012 Open Sud de France – Doubles.,Édouard Roger-Vasselin,SUPPORTED,3,5a7c1c755542990527d55457
2088868d-7a89-422a-a2e1-e1e1104a1f16,The TV series Soul Mates starred Christian Van Vuuren and an actor. Australian Broadcasting Corporation airs the show developed by the actor.,Nicholas Boshier,SUPPORTED,3,5ab3b37c554299753aec59b5
47d7ee6a-329c-49d6-a541-f614fd351b14,The TV series Soul Mates starred Christian Van Vuuren and an actor. Australian Broadcasting Corporation airs the adult cartoon developed by the actor.,Nicholas Boshier,NOT_SUPPORTED,3,5ab3b37c554299753aec59b5
d82e36c0-336c-470b-9c3c-cd267807420e,The TV series Soul Mates starred Christian Van Vuuren and an actor. Australian Broadcasting Corporation airs the cartoon developed by the actor.,Nicholas Boshier,SUPPORTED,3,5ab3b37c554299753aec59b5
069da135-9756-43f1-915c-e8e55863a3ea,The TV series Soul Mates starred Trent and an actor. Australian Broadcasting Corporation airs the cartoon developed by the actor.,Nicholas Boshier,NOT_SUPPORTED,3,5ab3b37c554299753aec59b5
aac2ddbd-0a7c-4f99-a8ca-b523b4fabcae,Piestewa Parkway is  named after a Native American woman belonging to the Native American tribe.,Arizona State Route 51,SUPPORTED,3,5a7c04c85542996dd594b881
98ee1b8f-2af7-4995-a967-010a192abd49,Piestewa Parkway is named after a Native American woman.,Arizona State Route 51,SUPPORTED,3,5a7c04c85542996dd594b881
45424a9c-c880-470e-94fd-7aa4ae37fae7,Piestewa Parkway is  named after a Hopi woman belonging to the Hopi tribe.,Arizona State Route 51,SUPPORTED,3,5a7c04c85542996dd594b881
47cf658e-4e60-449f-9790-fe868848f071,"The actor, who co-stars with  Nitin Sahrawat in STAR Plus Qubool Hai, is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.",Additi Gupta,NOT_SUPPORTED,3,5ae1d1995542997283cd226c
b5b41653-34dc-4df3-b537-45b93f488df8,"The actor, who co-stars with  Nitin Sahrawat in ZEE TV's Qubool Hai, is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.",Additi Gupta,SUPPORTED,3,5ae1d1995542997283cd226c
a0fea3ca-1635-4f07-a028-55eb2df8c3df,"The actor, who co-stars with  Nitin Sahrawat in ZEE TV's Qubool Hai, is known for negative roles in the drama series that broadcasts on Indian country's STAR One network.",Additi Gupta,NOT_SUPPORTED,3,5ae1d1995542997283cd226c
b91496ad-2b49-4244-a3b6-8a190cac1f3c,"The Dutch actor, who co-stars with Nitin Sahrawat in ZEE TV's Qubool Hai, is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.",Additi Gupta,NOT_SUPPORTED,3,5ae1d1995542997283cd226c
4b62c119-f940-405d-8b56-40a12869824a,"The actor, who co-stars with  Nitin Sahrawat in ZEE TV's Gautam, is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.",Additi Gupta,NOT_SUPPORTED,3,5ae1d1995542997283cd226c
19f564eb-378a-47dc-b094-a6e2323dd2d5,"The actor, who co-stars with Nitin Sahrawat in Qubool Hai, is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.",Additi Gupta,SUPPORTED,3,5ae1d1995542997283cd226c
999bd435-48bd-4846-9e49-954afca33954,"The three best sellers from the author of Detective (novel) that were released before Donna Tartt was born are ""Hotel""and ""Airport"", from the 1960's, and ""Wheels"" from the 1970's.",Arthur Hailey,SUPPORTED,3,5a79e3925542994bb9457130
7b91d688-7171-47d6-a879-203a24dac690,"The three best sellers from the author of Detective (novel) that were released before Donna Tartt was born in 1980 are ""Hotel"" (1965), ""Airport"" (1968), ""Wheels"" (1971).",Arthur Hailey,NOT_SUPPORTED,3,5a79e3925542994bb9457130
1739fe3a-588e-4281-9533-8f8cb212e832,"The three best sellers from the author of Detective (novel) that were released before Donna Tartt was born are ""Hotel"" (1965), ""Airport"" (1968), ""Perfect Chemistry"" (1971).",Arthur Hailey,NOT_SUPPORTED,3,5a79e3925542994bb9457130
6892d6d5-29dc-43b3-97f4-9042ad56180c,"The three best sellers from the author of Detective (novel) that were released before Donna Tartt was born are ""Hotel"" (1965), ""Airport"" (1968), ""Wheels"" (1971).",Arthur Hailey,SUPPORTED,3,5a79e3925542994bb9457130
155d5809-19e1-427e-aff2-8b179a29bf7e,"The Republican Chairman  born June 1, 1956, was a sponsor of The Keeping All Students Safe Act with Tom Harkin and George Miller.",Charlie Ross (state senator),SUPPORTED,3,5a75e814554299109176e5c7
7750b7d6-6330-47a1-9f61-a4d0523f7749,"The Republican Chairman born June 1956, was a sponsor of The Keeping All Students Safe Act with Tom Harkin and George Miller.",Charlie Ross (state senator),SUPPORTED,3,5a75e814554299109176e5c7
152a80c1-a4d1-4b32-89ff-19ae5dbbfcdf,"The Republican Chairman born June 1, 1956, was a major sponsor of The Keeping All Students Safe Act with Tom Harkin and George Miller.",Charlie Ross (state senator),SUPPORTED,3,5a75e814554299109176e5c7
df41a472-510a-4b5f-b2f1-be5998e558d0,"Greek Fire originated in 1998 in a more southern location than Smashing Pumpkins, a band fronted by the creator of Constantinople Records.",Billy Corgan,NOT_SUPPORTED,3,5ae4d0ff55429913cc204511
7dcb32bb-3896-447d-aa9f-26334eb664a5,"Greek Fire originated in a more southern location than Mellon Collie, a band fronted by the creator of Constantinople Records.",Billy Corgan,NOT_SUPPORTED,3,5ae4d0ff55429913cc204511
c21e5681-0af0-4d05-9bcf-87b76c1930be,"Greek Fire originated in a southern location than Smashing Pumpkins, a band fronted by the creator of Constantinople Records.",Billy Corgan,SUPPORTED,3,5ae4d0ff55429913cc204511
0ce5a31a-6024-46c1-ae9d-f9a6e4b21854,"Greek Fire originated in a more southern location than Smashing Pumpkins, a band fronted by the creator of Constantinople Records.",Billy Corgan,SUPPORTED,3,5ae4d0ff55429913cc204511
5a9dbcf1-b9cd-469a-b916-01eb6307b314,"Greek Fire was not originated in a more southern location than Smashing Pumpkins, a band fronted by the creator of Constantinople Records.",Billy Corgan,NOT_SUPPORTED,3,5ae4d0ff55429913cc204511
