uid,claim,supporting_facts,label,num_hops,hpqa_id
01f498b7-ae1b-4d0d-8edf-b1c179abcdd5,Tionne Watkins and Park So-yeon have both been members of a girl group.,Tionne Watkins,SUPPORTED,2,5abdbf3755429933744ab818
d3e0c0d4-c3f8-43df-b1d6-beb886a2884b,"The presidential campaign of Donald Trump brought out the term Vichy Republican on social media and was formally launched on June 16, 2015, at Trump Tower in New York City.",Vichy Republican,SUPPORTED,2,5ae5669755429960a22e02ec
8a4e2a68-e793-4222-9bd6-c180d6aff7d3,"Sir William James Ingram, 1st Baronet (27 October 1847 – 18 December 1924) was Managing Director of ""The Illustrated London News"", which appeared first on Saturday 14 May 1842, as the world's first illustrated weekly news magazine, and appeared weekly until 1971.","Sir William Ingram, 1st Baronet",SUPPORTED,2,5a8358eb554299123d8c20fa
d5ce9c8a-a64f-4424-b8a3-b225b0785f0c,"Sir William James Ingram, 1st Baronet (27 October 1847 – 18 December 1924) was Managing Director of ""The Illustrated London News"", which appeared first on Saturday 14 May 1842, as the world's first illustrated weekly news magazine, and appeared weekly until summer 1971.","Sir William Ingram, 1st Baronet",NOT_SUPPORTED,2,5a8358eb554299123d8c20fa
00d94562-3911-4317-bc2b-54521a91be07,"The band who released ""Hooligan's Holiday,"" retired in 2015.",Hooligan's Holiday,SUPPORTED,2,5a8dacf2554299068b959d91
b6e56c4d-e4e9-43eb-8736-c88781444b87,"The North Central town of Gainesville, Florida is home to the punk rock band Against Me!.",Don't Lose Touch,SUPPORTED,2,5ae7c5ef5542993210983f44
60e37d37-20cf-4f03-9619-42b9b669e1b4,"The album that contains the song ""Get Together"" by Madonna was mainly recorded in the home studio of Stuart Price.",Get Together (Madonna song),SUPPORTED,2,5a7f22005542993067513657
a1cd7f29-dec5-4732-8f14-6c514f92a1ae,Both Upper Crust Pizzeria and Eatza Pizza are restaurants.,Upper Crust Pizzeria,SUPPORTED,2,5ade15a45542997545bbbe46
21942771-1199-41f2-86b4-8f1cea6e94e0,Diana Ross lived at 211 Central Park West.,Diana Ross Playground,SUPPORTED,2,5a7b87095542995eb53be94c
d019fd03-dafa-4507-84da-55e67711d406,Rounders is the movie that John Gavin Malkovich had played in with Matt Damon and Edward Norton.,John Malkovich,SUPPORTED,2,5ac2a75755429967731025dc
a811e96d-67c8-4163-beba-cc5a2a46b2fe,"The black comedy sequel to ""Forgetting Sarah Marshall"" starred an Australian actress Rose Byrne.",Rose Byrne,SUPPORTED,2,5a8656ca554299211dda2afc
3e48dc0f-9b7a-452a-86e2-98428f333f57,"September 8, 2010 is the year exact date that the Linkin Park album with the song ""Wretches and Kings""was  released.",Wretches and Kings,SUPPORTED,2,5a8328895542993344745fd0
f9d5a8b8-522c-4b2a-aa16-3b215a50839d,The film Christopher Robin has more writers than the film Splash.,Splash (film),SUPPORTED,2,5a7f3361554299306751369a
10ac957e-9b87-4db0-aaa1-cd4db3b4459d,Peter Chelsom was the director of the 2001 American romantic comedy film written by Marc Klein in which Lucy Gordon had a small role.,Lucy Gordon (actress),SUPPORTED,2,5ac23b6f55429951e9e684b4
ac4d4a6d-80ae-49cf-a1c4-4836ae632ad9,Peter Chelsom was the director of the 2001 American romantic comedy film written by Marc Klein in which Lucy Gordon had a small role as an assassin.,Lucy Gordon (actress),NOT_SUPPORTED,2,5ac23b6f55429951e9e684b4
04565d5a-cdde-4f22-9e85-5ba2c3aacdb4,Camp Half-Blood Chronicles is the name of the first novel in the trilogy that precedes The Heroes of Olympus.,The Heroes of Olympus,NOT_SUPPORTED,2,5adfa2ef554299025d62a30f
4efdebde-a91d-4fb1-a2e6-96e687ceef73,Camp Half-Blood Chronicles is the name of the first novel in the series that precedes The Heroes of Olympus.,The Heroes of Olympus,NOT_SUPPORTED,2,5adfa2ef554299025d62a30f
92e48cea-a4b8-4223-b970-2d0b436a2168,Camp Half-Blood Chronicles is the name of the first book in the trilogy that precedes The Heroes of Olympus.,The Heroes of Olympus,NOT_SUPPORTED,2,5adfa2ef554299025d62a30f
4ff71c0c-a910-4b4e-a69b-c60022dbd974,Camp Half-Blood Chronicles is the name of the first book in the series that precedes The Heroes of Olympus.,The Heroes of Olympus,SUPPORTED,2,5adfa2ef554299025d62a30f
51335b8c-2611-4271-8308-044285104939,"The American lyricist Tom Jones,  born in 1928, co-authored the screenplay for the musical film The Fantastics.",The Fantasticks (film),NOT_SUPPORTED,2,5ae685d65542996d980e7bd8
f9d3865d-ee95-416d-91a6-100266ab10b4,"The American author Tom Jones,  born in 1928, co-authored the screenplay for the musical film The Fantastics.",The Fantasticks (film),NOT_SUPPORTED,2,5ae685d65542996d980e7bd8
47e89025-69f1-4526-bac3-afe3fbeddf0d,"The American lyricist Tom Jones,  born in 1928, co-wrote the screenplay for the musical film The Pajama Game.",The Fantasticks (film),NOT_SUPPORTED,2,5ae685d65542996d980e7bd8
97980b6d-ac91-4971-aebf-8f7da0824edf,"The American lyricist Tom Jones,  born in australia, co-wrote the screenplay for the musical film The Fantastics.",The Fantasticks (film),NOT_SUPPORTED,2,5ae685d65542996d980e7bd8
72c7b38b-95d2-4403-93f2-4818ae00bf31,"The American lyricist Tom Jones,  born in 1928, co-wrote the screenplay for the musical film The Fantastics.",The Fantasticks (film),SUPPORTED,2,5ae685d65542996d980e7bd8
c344a74a-32e7-4460-872f-ab0927019866,Both Corydalis and Cedrus are classified as genus in the naming system.,Corydalis,SUPPORTED,2,5aba5a4d5542994dbf0198ed
09828af9-74d3-4344-afbb-4e8cbfc91dac,Dacryopinax spathularia is included in the dish Buddha's delight that is also sometimes called Luóhàn cài.,Dacryopinax spathularia,SUPPORTED,2,5ab9ccef55429955dce3ed86
0a2298ff-ae5e-4330-ab6a-423a2380a539,Nicotiana nor Encyclia are genus of pine trees.,Nicotiana,SUPPORTED,2,5ab6b71d5542995eadef006c
1320f9fe-717c-4da9-b166-27c4c893d728,Unchained Memories was the documentary made before The Shame of a City.,The Shame of a City,SUPPORTED,2,5a76404b5542994ccc91873d
fb586022-0bdb-44c9-9928-78cb925e0af2,British company BBC was involved in recording the audiobook for the book known as The Golden Compass in North America.,Northern Lights Audio,SUPPORTED,2,5a80f793554299260e20a1e1
3071e9d1-63ee-4547-859d-b59bd6e68f1d,The actress who was killed off along with Sonny was a model and yoga teacher.,Sonny Valentine,SUPPORTED,2,5a8750945542996432c57264
7f9c9882-b43b-4aa1-a331-a75a0fe8e5d7,The English actor and film producer who also starred in an adaptation with Renee Zellweger was born in 1960.,Bridget Jones's Diary (film),SUPPORTED,2,5a8f20d655429924144829dc
71bf72c8-9a48-4e57-ae84-f50abfb3381b,Jeremy Brock is the writer and director of this 2011 drama that was adapted from him and Rosemary Sutcliff.,Jeremy Brock,SUPPORTED,2,5a8c585d554299653c1aa044
9c72fed4-e48c-4912-877f-2c6d1e171ed4,Mark's Pizzeria and Patxi's Chicago Pizza have the action founded in common.,Mark's Pizzeria,SUPPORTED,2,5ab98d70554299753720f82f
c75cb273-e40c-4898-bd61-6db8f43d151e,"Farmers' Alliance was the organized agrarian economic movement among American farmers that was supported by the weekly left-wing political newspaper, Appeal to Reason.",Appeal to Reason (newspaper),SUPPORTED,2,5ae290015542994d89d5b427
3c971429-71b3-4ba6-b810-b6b8596c1420,Dusty Dvoracek was the former nose tackle that announced ESPN College Football Friday Primetime in 2017.,ESPN College Football Friday Primetime,SUPPORTED,2,5a809b575542996402f6a59c
58768e56-fea0-449b-a5c3-338e367656fb,The football team that Aaron Galindo is currently a part of was founded in 1928 in New York state.,Aarón Galindo,NOT_SUPPORTED,2,5a7a791f55429941d65f2669
47c7db66-e8fb-4a4a-9050-1565a5279459,The football team that Aaron Galindo is currently a part of was founded in 1928.,Aarón Galindo,SUPPORTED,2,5a7a791f55429941d65f2669
27ddbf4c-e30c-445a-a52c-7090b1d76f6b,"The Guardians of the Galaxy, are a fictional spacefaring superhero team, appearing in American comic books published by Marvel Comics. Until it was discontinued due to low sales in 1983, it had an an initial roster, including fictional superhero, Groot, who first appeared in ""Tales to Astonish"" #13 (November 1960).",Guardians of the Galaxy (2008 team),NOT_SUPPORTED,2,5ab93881554299131ca422cc
11436842-ce10-456b-bc31-2a0c8698dea8,"The Guardians of the Galaxy, are a fictional spacefaring superhero team, appearing in American comic books published by Marvel Comics.  It has an an initial roster, including fictional superhero, Groot, who first appeared in ""Tales to Astonish"" #13 (November 1960).",Guardians of the Galaxy (2008 team),SUPPORTED,2,5ab93881554299131ca422cc
a3eb81b8-fc8e-4da6-b59f-b63b3910748a,Carlo Buccirosso had a role in a movie that premiered at Cannes Film Festival.,Carlo Buccirosso,SUPPORTED,2,5a75b7475542992d0ec05feb
7bb2671b-d239-4c6d-8953-313fe84dc61b,The 2018 Texas gubernatorial election will take place on the same day as the United States Senate election in Texas.,"Texas gubernatorial election, 2018",SUPPORTED,2,5a7663665542992d0ec060d3
fd49bd60-ab27-4e73-8f0c-a8b699a1ee52,Roissy Airport connects to Paris and cities in France as well as to Belgium.,Aéroport Charles de Gaulle 2 TGV,SUPPORTED,2,5ab6b13b554299710c8d1f3f
b60b5a18-a515-4eb5-b634-068707cd946d,Roissy Airport connects to Paris and cities in Brooklyn Park as well as to Belgium.,Aéroport Charles de Gaulle 2 TGV,NOT_SUPPORTED,2,5ab6b13b554299710c8d1f3f
4ef87712-81d9-4dee-8b97-d6a9bcc19289,"A large distribution center is for a company with over 13,000 stores and PetSmart, a dog toy manufacturer.","Bethel, Berks County, Pennsylvania",NOT_SUPPORTED,2,5a81bb6455429926c1cdad70
60ed569b-cf08-460f-b560-d3f987d0d955,"A large distribution center is for a company with over 13,000 stores and PetSmart.","Bethel, Berks County, Pennsylvania",SUPPORTED,2,5a81bb6455429926c1cdad70
0a861ddf-5b7d-4b79-b998-8ffe5634fc3a,Emory University was founded before Vanderbilt University.,Vanderbilt University,SUPPORTED,2,5ab32fc355429969a97a80fa
f90f5e6d-8fef-4fd4-a479-e66efa202e3f,"Barclay Henley was born in a city whose population at the 2010 census was 7,585.",Barclay Henley,SUPPORTED,2,5ac38c75554299741d48a28a
0ce91425-c284-47b7-979b-8fc67cf49419,Composer Franz Schreker was also a teacher but Philip Glass was not.,Philip Glass,SUPPORTED,2,5a7933b255429907847277eb
5512c136-c20a-4539-bb58-aef714849bdc,The alternate slang name for the World War I era grenade that the egg grenade was less awkward than to handle was the potato masher.,Model 17 grenade,SUPPORTED,2,5ac1725c5542994d76dcce2c
a8bcf7e2-431c-48a7-81a8-d8923b8b67f3,"The host of the American survival skills reality show, The Island, was originally from Northern Ireland.",The Island (U.S. TV series),SUPPORTED,2,5a7d1c525542995ed0d165f2
ddecf2b4-2196-4641-bcdc-78a38dc8bba7,"In the 2009 the Major League Soccer All-Star Game, American player Tim Howard, who played for Colorado Rapids, saved three kicks in the shootout.",2009 MLS All-Star Game,SUPPORTED,2,5a8304a055429966c78a6aec
ea9dc150-1133-4878-820d-319fe46da0bd,"In the 2009 the Major League Soccer All-Star Game, American player Tim Howard, who played for Philadelphia, saved three kicks in the shootout.",2009 MLS All-Star Game,NOT_SUPPORTED,2,5a8304a055429966c78a6aec
ddd3092e-e9ee-44bf-bdb6-6bf2be2e16dc,Édouard Roger-Vasselin won a Grand Slam doubles championship before Heather Watson.,Édouard Roger-Vasselin,SUPPORTED,2,5a7c1c755542990527d55457
074032b4-642e-43d2-b6b3-baac09bf3e2d,The current job of the former partner in ice skating of Vladimir Fedorov is currently works as a coach and choreographer.,Vladimir Fedorov,SUPPORTED,2,5adbd1d25542994650320bf6
3e2e613c-826f-4dc7-9931-76c528c86104,Gleanntáin Ghlas' Ghaoth Dobhair is a song that can be heard in pubs licensed to serve alcoholic drinks.,Gleanntáin Ghlas' Ghaoth Dobhair,SUPPORTED,2,5ae0818e55429924de1b70e9
9aef4978-460e-492d-ad4a-4721d3d03f5e,"The Seacoast Region is the region that includes the cities Dover and Portsmouth, New Hampshire.","Dover, New Hampshire",SUPPORTED,2,5abe67ae5542991f6610616b
69daafeb-4fae-4abb-9749-9096d2199e93,Sachem Central School District encompasses the CDPs that include the hamlet in the New York county of Suffolk.,Sachem School District,SUPPORTED,2,5ae20427554299234fd04397
e73f4991-cace-41af-a18a-24fa9fa86389,Australian Broadcasting Corporation airs the cartoon developed by Nicholas Boshier.,Nicholas Boshier,SUPPORTED,2,5ab3b37c554299753aec59b5
80dd9a8a-1a43-4dad-9d1e-2aa466e18d4b,"Arizona State Route 51 (SR 51) is named after a Native American woman belonging to the 
Hopi tribe.",Arizona State Route 51,SUPPORTED,2,5a7c04c85542996dd594b881
b70bb96a-6d0c-409d-a55d-534bcc5d47ef,"Arizona State Route 51 (SR 51) is named after a Native American woman belonging to the 
Native American tribe.",Arizona State Route 51,NOT_SUPPORTED,2,5a7c04c85542996dd594b881
186c2282-dff1-4c66-ac51-728f17b8dd2d,"The Silver Nugget is a casino and arena located in a major city that was incorporated on May 16, 1946.",Silver Nugget,NOT_SUPPORTED,2,5ae00b1955429942ec259c06
cd920b06-579f-4961-8055-28b6d8e896d1,"The Silver Nugget is a casino and arena located in a city that was incorporated on May 16, 1946.",Silver Nugget,SUPPORTED,2,5ae00b1955429942ec259c06
57108638-4e22-4c2a-8571-b1ce214deecb,Edith Louisa Cavell  was the woman whose execution for treason by German firing squad was the reason for Prussian Generalleutnant (Lieutenant General) Traugott von Sauberzweig's replacement as Military Governor of Brussels in 1915.,Traugott von Sauberzweig,SUPPORTED,2,5a734f4455429901807dafba
e20973f3-7661-4545-8c7d-bde825b03779,Additi Gupta is known for negative roles in the drama series that broadcasts on Indian country's Star Plus network.,Additi Gupta,SUPPORTED,2,5ae1d1995542997283cd226c
53333277-d497-4747-8665-630d258ae619,The Hôtel de Crillon is located on The Place de la Concorde in Paris.,Hôtel de Crillon,SUPPORTED,2,5a81f5f155429926c1cdadc6
4f518fd6-773d-4dcd-8143-59a0e0661189,Hong Kong Macau cultural exchange was a trip that tested Macau national security law who's purpose was to fulfil Article 23 of the Macau Basic Law.,Hong Kong Macau cultural exchange,SUPPORTED,2,5a7cbfa7554299683c1c6362
e8926558-5056-464e-a897-0e0bc2c2a459,Hong Kong Macau cultural student exchange was a trip that tested Macau national security law who's purpose was to fulfil Article 23 of the Macau Basic Law for national safety.,Hong Kong Macau cultural exchange,NOT_SUPPORTED,2,5a7cbfa7554299683c1c6362
4e77cf49-b178-4b11-9166-96bd90457c9b,"Heinrick Palmgren hosts a show called Red Ice Radio, which has featured David Of me, who was born in the year 1952.",Henrik Palmgren,SUPPORTED,2,5adce28f5542990d50227d52
983de3bc-1532-4582-9a26-883f5d3e1642,"Heinrick Palmgren hosts a conspiracy theory show called Red Ice Radio, which has featured David Of me, who was born in the year 1952.",Henrik Palmgren,NOT_SUPPORTED,2,5adce28f5542990d50227d52
199d37e2-871a-409d-8980-2c49fe302d29,Grigoryevich was the middle name of the pianist who first performed Prokofiev's Piano Sonata No. 8.,Piano Sonata No. 8 (Prokofiev),SUPPORTED,2,5adc54e255429947ff17392a
2ce7eda8-467a-4849-b79b-35c35b1fe82c,Grigoryevich was the middle name of the award winning pianist who first performed Prokofiev's Piano Sonata No. 8 in 1859.,Piano Sonata No. 8 (Prokofiev),NOT_SUPPORTED,2,5adc54e255429947ff17392a
c18bcd62-fd0f-48af-966b-a268a967fc75,Heart on My Sleeve is a song first recorded by Australian singer Michael Johns.,Heart on My Sleeve,SUPPORTED,2,5ae73ae45542991e8301cc08
9bc9d85f-af70-4ef1-8c51-1955537e3482,Heart on My Sleeve is a song first released by Australian singer Michael Johns.,Heart on My Sleeve,SUPPORTED,2,5ae73ae45542991e8301cc08
6b5715de-8c5d-4e71-8649-5bb6579f2046,Heart on My Sleeve is a song first released by Australian singer Michael Johns in 1982.,Heart on My Sleeve,NOT_SUPPORTED,2,5ae73ae45542991e8301cc08
281125c3-c724-44a7-a182-a126e0463d07,"The three best sellers from Arthur Hailey that were released after Donna Tartt was born are ""Hotel"" (1965), ""Airport"" (1968), ""Wheels"" (1971).",Arthur Hailey,NOT_SUPPORTED,2,5a79e3925542994bb9457130
