uid,claim,supporting_facts,label,num_hops,hpqa_id
e21875f9-26ae-4b1b-88b1-1441abe85186,Este tenista retirado ganó el título individual en el Swan Premium Open de 1988. La ganadora del torneo de individuales del Pacific Coast Open de 1974 alcanzó una clasificación de individuales más alta que ella.,Ross Case,SUPPORTED,4,5abfd3ba5542994516f4550a
0f33c649-f21e-4d5a-a308-9ebe5f5c6d38,Este tenista y modelo retirado ganó el título individual en el Swan Premium Open de 1988. La ganadora del torneo de individuales del Pacific Coast Open de 1974 alcanzó una clasificación de individuales más alta que ella.,Ross Case,NOT_SUPPORTED,4,5abfd3ba5542994516f4550a
a42bbb4b-9426-4f3e-bbbe-c8d3b3237aef,Un explorador de un estado americano pasó por una zona cercana al río Clinch. Este explorador construyó su cabaña en un área que ahora se llama Sitio Histórico Estatal Dr. Thomas Walker. William Monroe High School es una escuela secundaria del estado estadounidense.,Flanary Archeological Site,SUPPORTED,4,5adec391554299728e26c7c7
1deb4209-3cca-49f8-9767-2f910473f7ba,Un explorador de un estado americano pasó por una zona cercana a la Norteamérica británica. Este explorador construyó su cabaña en un área que ahora se llama Sitio Histórico Estatal Dr. Thomas Walker. William Monroe High School es una escuela secundaria del estado estadounidense.,Flanary Archeological Site,NOT_SUPPORTED,4,5adec391554299728e26c7c7
bc9572bf-76a7-4d8e-9611-895cd82ca5d4,Un explorador de un estado indio pasó por una zona cercana al río Clinch. Este explorador construyó su cabaña en un área que ahora se llama Sitio Histórico Estatal Dr. Thomas Walker. La escuela secundaria William Monroe es una escuela secundaria en el estado indio.,Flanary Archeological Site,NOT_SUPPORTED,4,5adec391554299728e26c7c7
fa476e66-f6f4-4544-8223-0dfeaba8e073,Un explorador de un estado del este de Estados Unidos pasó por una zona cercana al río Clinch. Este explorador construyó su cabaña en un área que ahora se llama Sitio Histórico Estatal Dr. Thomas Walker. William Monroe High School es una escuela secundaria del estado estadounidense.,Flanary Archeological Site,NOT_SUPPORTED,4,5adec391554299728e26c7c7
30641ece-6fc6-4e4e-a330-5314d6f88393,Esta batalla que se libró antes de la batalla es donde David P. Casey recibió la Medalla de Honor. Aaron Daggett luchó en la batalla anterior.,Battle of Cold Harbor,SUPPORTED,4,5a7108fa5542994082a3e4ef
9ba6e088-c5a9-4eee-a2d4-85047f9caf78,Esta batalla que se libró antes de la batalla de 1735 es donde David P. Casey recibió la Medalla de Honor. Aaron Daggett luchó en la batalla anterior.,Battle of Cold Harbor,NOT_SUPPORTED,4,5a7108fa5542994082a3e4ef
c16aecab-7f17-4d7e-8dbc-a4f5bc524440,"El drama romántico de 2016 ""Me Before You"" está dirigido por Thea Sharrock. La estrella de la película The Lost Future (que también aparece en otra película) interpreta al personaje Will Traynor. Woody Harrelson también protagoniza la otra película.",Sam Claflin,SUPPORTED,4,5ab5d8595542992aa134a3ac
50a58da8-00f0-46eb-9004-8ca11ff0cc2e,"El drama romántico de 2016 ""Me Before You"" está dirigido por la estadounidense Thea Sharrock. La estrella de la película The Lost Future (que también aparece en otra película) interpreta al personaje Will Traynor. Woody Harrelson también protagoniza la otra película.",Sam Claflin,NOT_SUPPORTED,4,5ab5d8595542992aa134a3ac
aac117be-91d6-4b5d-8b5e-9941b8329f76,Un actor de carácter en una película también fue un veterano de combate de la Armada de los Estados Unidos en la Segunda Guerra Mundial. Esta película recibió el Oso de Oro en un evento. First Light of Dawn entró en competencia en este evento.,Magnolia (film),NOT_SUPPORTED,4,5a713eac5542994082a3e6e5
33f1df99-e55e-4458-b6bb-d0dabd558d91,Un actor de película también fue un veterano de combate de la Armada de los Estados Unidos en la Guerra de Corea y la Guerra de Vietnam. Esta película recibió el Oso de Oro en un evento. First Light of Dawn entró en competencia en este evento.,Magnolia (film),NOT_SUPPORTED,4,5a713eac5542994082a3e6e5
ddf1390b-366c-42e5-ae84-ae196bd374b0,Un actor de película también fue veterano de combate de la Armada de los Estados Unidos en la Segunda Guerra Mundial. Esta película recibió el Oso de Oro en un evento. First Light of Dawn entró en competencia en este evento.,Magnolia (film),SUPPORTED,4,5a713eac5542994082a3e6e5
ddc49dcf-1720-450a-9825-2101edb87b20,Un actor de película también fue veterano de combate de la Armada de los Estados Unidos en la Segunda Guerra Mundial. Esta película recibió el premio Little Dieter Needs to Fly en un evento. First Light of Dawn entró en competencia en este evento.,Magnolia (film),NOT_SUPPORTED,4,5a713eac5542994082a3e6e5
e2b26d41-4a93-49a6-9bf5-fc94761aac18,Este individuo había llamado su obra extendida debut Write.. (EP). El cantante principal de Bad Radio de 1988 a 1990 nació antes que ellos.,Nam Woo-hyun,SUPPORTED,4,5a7c928755429935c91b522e
723067c3-05e4-448a-ba90-aba29d4337af,Este individuo había llamado su obra extendida debut Write.. (EP). El cantante principal de Bad Radio de 1988 a 1990 nació una década antes que ellos.,Nam Woo-hyun,NOT_SUPPORTED,4,5a7c928755429935c91b522e
fffe8253-735a-4d5a-b376-fe25b342c4b2,El canal que conecta con el canal de Pensilvania y Ohio es más largo que cualquier otra vía fluvial. Los restos de esta otra vía fluvial se pueden encontrar en el Parque Estatal Beaver Creek.,Sandy and Beaver Canal,NOT_SUPPORTED,4,5ac13b905542991316484a8c
e902d460-176a-4328-9156-c836015592bb,El canal que conecta con el canal de Pensilvania y Ohio es más largo que cualquier otra vía fluvial artificial. Los restos de esta otra vía fluvial se pueden encontrar en el Parque Estatal Beaver Creek.,Sandy and Beaver Canal,NOT_SUPPORTED,4,5ac13b905542991316484a8c
cf2c0a91-4c93-4620-a32f-8a2b71b1ed4c,"Se informó que Hess tomó un vuelo ilegal a Holanda en mayo de 1941. Este informe fue la razón por la que el editor de la publicación, publicada por Fredric Warburg, dejó de servir a Hitler en 1941.",Karlheinz Pintsch,NOT_SUPPORTED,4,5ade51515542992fa25da745
d860aa47-8c5e-496e-ba42-2b06ce8921af,"Se informó que Hess tomó un vuelo ilegal a Escocia en mayo de 1941. Este informe fue la razón por la que el editor de la publicación, publicada por Fredric Warburg, dejó de servir a Hitler en 1941.",Karlheinz Pintsch,SUPPORTED,4,5ade51515542992fa25da745
dbc4b866-a188-4f05-8c83-6b3e0e358030,"Se informó que Hess, que entonces tenía 43 años, tomó un vuelo ilegal a Escocia en mayo de 1941. Este informe fue la razón por la que el editor de la publicación, publicada por Fredric Warburg, dejó de servir a Hitler en 1941.",Karlheinz Pintsch,NOT_SUPPORTED,4,5ade51515542992fa25da745
2bfe31bf-3a21-4a8f-872a-459b36ec3c15,G-Force es una película de aventuras y comedia familiar estadounidense. También lo es la película animada de Disney con el personaje que patinaba Florentine Houdinière.,101 Dalmatians (1996 film),SUPPORTED,4,5add84a15542997545bbbd5e
2351244e-2807-48ef-9d09-e30a9b862cb0,La película animada de Disney con el personaje Cruella de Vil y una película de 2009 son películas de aventuras de comedia familiar estadounidense. Hoyt Yeatman hizo su debut en esta película de 2009 como antagonista.,101 Dalmatians (1996 film),NOT_SUPPORTED,4,5add84a15542997545bbbd5e
8f1bd327-8412-4000-b94e-6e91c74cd284,La película animada de Disney con el personaje Cruella de Vil y una película de 2009 son películas de aventuras de comedia familiar estadounidense. Hoyt Yeatman hizo su debut en esta película de 2009.,101 Dalmatians (1996 film),SUPPORTED,4,5add84a15542997545bbbd5e
0d499c65-612e-483b-851c-c6d722991cf6,G-Force es una película de aventuras y comedia familiar texana. También lo es la película animada de Disney con el personaje que patinaba Florentine Houdinière.,101 Dalmatians (1996 film),NOT_SUPPORTED,4,5add84a15542997545bbbd5e
19200647-66e4-4cd8-ad29-05a42e8f34ec,"El líder de The Vines escribió la canción top 10 ""Get Free"". Él y un artista invitado especial en If I Loved You: Gentlemen Prefer Broadway no son ambos del mismo país.",Craig Nicholls,NOT_SUPPORTED,4,5ab5367a5542991751b4d7c7
fe3175b9-33fd-4dac-b2da-bd71bb70c8f3,"El líder de The Vines escribió la canción ""Get Free"". Él y un artista invitado especial en If I Loved You: Gentlemen Prefer Broadway no son ambos del mismo país.",Craig Nicholls,SUPPORTED,4,5ab5367a5542991751b4d7c7
f868dc95-40bb-4bd4-9a09-3a30db546f91,La ganadora de la prueba individual femenina del Abierto de Austria de 1980 participa como tenista profesional. Al igual que el jugador que hizo su debut en el torneo individual masculino Brisbane International 2012 para vencer a Alexandr Dolgopolov.,Virginia Ruzici,SUPPORTED,4,5add97c15542997545bbbd80
9e3e15dd-81a0-49be-8b7a-87933d3bd15f,La ganadora de la prueba individual femenina del Abierto de Austria de 1980 participa como tenista profesional. Al igual que el jugador francés que hizo su debut en el torneo individual masculino Brisbane International 2012 para vencer a Alexandr Dolgopolov.,Virginia Ruzici,NOT_SUPPORTED,4,5add97c15542997545bbbd80
17b3708a-b8ea-410b-b81b-928058cce345,La ganadora de la prueba individual femenina del Abierto de Austria de 1980 participa como tenista profesional. Al igual que el jugador que hizo su debut en el torneo individual masculino Brisbane International 2012 para vencer a Virginia Ruzici.,Virginia Ruzici,NOT_SUPPORTED,4,5add97c15542997545bbbd80
63d096d9-2da1-4989-86bc-2113f31bdaea,Jane Goward era una política del país donde se encuentra Sigillictystis insigillata. Representó al mismo distrito que Augustus James de 1907 a 1920.,Electoral district of Goulburn,SUPPORTED,4,5ac2ae4155429921a00ab030
a573edf1-735a-4e08-b3c6-d4d85e5da3cb,Jane Goward era una política de derecha del país donde se encuentra Sigillictystis insigillata. Representó al mismo distrito que Augustus James de 1907 a 1920.,Electoral district of Goulburn,NOT_SUPPORTED,4,5ac2ae4155429921a00ab030
2f1eab59-7831-4768-a9c9-2487766fca37,"El actor inglés protagonizó la película dramática romántica estadounidense de 1995, realizada por Cinergi Pictures, junto a Demi Moore y Robert Duvall. También interpretó a Poncio Pilato en la película de 1999, 'Jesús'.",The Scarlet Letter (1995 film),SUPPORTED,4,5a72f1cf5542994cef4bc414
7dbfe352-9831-48e8-8498-8ac34decaa0e,"El actor inglés Gary Oldman protagonizó la película dramática romántica estadounidense de 1995, junto a Demi Moore y Robert Duvall. La película de suspenso fue realizada por la compañía cinematográfica que Andrew G. Vajna había formado antes de formar C2 Pictures.",The Scarlet Letter (1995 film),NOT_SUPPORTED,4,5a72f1cf5542994cef4bc414
44261c7a-33ad-49b1-bbb7-eefaacb60628,El actor inglés Gary Oldman protagonizó la película de drama romántico estadounidense de 1995 realizada por Cinergi Pictures. Un miembro de Brat Pack y Robert Duvall también aparecieron en esta película.,The Scarlet Letter (1995 film),SUPPORTED,4,5a72f1cf5542994cef4bc414
41c047a2-776d-4270-abad-0cab8f71bb41,"El actor inglés protagonizó la película dramática romántica estadounidense de 1995, realizada por Cinergi Pictures, junto a Demi Moore y Robert Duvall. También interpretó a Poncio Pilato en la película de 1999, 'Jesús'.",The Scarlet Letter (1995 film),SUPPORTED,4,5a72f1cf5542994cef4bc414
503720c5-2d17-484b-aff6-74f28ef68195,"El actor estadounidense Gary Oldman protagonizó la película de drama romántico estadounidense de 1995, junto a Demi Moore y Robert Duvall. La película fue realizada por la compañía cinematográfica que Andrew G. Vajna había formado antes de formar C2 Pictures.",The Scarlet Letter (1995 film),NOT_SUPPORTED,4,5a72f1cf5542994cef4bc414
8a6ab80c-8179-4d86-ac5d-be9b3f0ae425,"Un actor inglés protagonizó la película dramática romántica estadounidense de 1995, realizada por Cinergi Pictures, junto a Demi Moore y Robert Duvall. También interpretó a Poncio Pilato en la película de 1999, 'Jesús'.",The Scarlet Letter (1995 film),NOT_SUPPORTED,4,5a72f1cf5542994cef4bc414
d9ab7a34-b42b-4d08-aaf1-551ae06fc40c,"El actor inglés protagonizó la película dramática romántica estadounidense de 1995, realizada por Cinergi Pictures, junto a Demi Moore y Robert Duvall. También interpretó a Poncio Pilato en la película de tres horas de 1999, 'Jesús'.",The Scarlet Letter (1995 film),NOT_SUPPORTED,4,5a72f1cf5542994cef4bc414
6fea9f8a-dc65-43a6-8334-6502cfac51dd,El actor estadounidense Gary Oldman protagonizó la película de drama romántico estadounidense de 1995 realizada por Cinergi Pictures. Un miembro de Brat Pack y Robert Duvall también aparecieron en esta película.,The Scarlet Letter (1995 film),SUPPORTED,4,5a72f1cf5542994cef4bc414
a0d5497a-54fd-44fe-8bd5-8514b91df8c4,El actor inglés Gary Oldman protagonizó la película dramática romántica belga de 1995 realizada por Cinergi Pictures. Un miembro de Brat Pack y Robert Duvall también aparecieron en esta película.,The Scarlet Letter (1995 film),NOT_SUPPORTED,4,5a72f1cf5542994cef4bc414
221f1b3b-9856-4d92-a8ea-f1aded59dfe2,El actor estadounidense Gary Oldman protagonizó la película de drama romántico estadounidense de 1995 realizada por Cinergi Pictures. Un miembro de Brat Pack y Robert Duvall también aparecieron en esta película.,The Scarlet Letter (1995 film),SUPPORTED,4,5a72f1cf5542994cef4bc414
