uid,claim,supporting_facts,label,num_hops,hpqa_id
acc25518-5c8b-4a68-96ca-6650b1f918af,"ब्लूप्रिंट एक आउटटेक्स एल्बम का नाम है जिसे 2001 में रिलीज़ किया गया था और इसे रोलिंग स्टोन द्वारा सभी समय के 500 महानतम एल्बमों में स्थान दिया गया है। 2001 के उस एल्बम में गायक का एक एकल गीत भी है जिसका नाम है ""हार्ड नॉक लाइफ (घेटो एंथम)""।",Jay-Z,SUPPORTED,3,5ab2b224554299295394681a
65f9a73a-edf3-4801-87d8-8f1c397032db,"ब्लूप्रिंट एक एल्बम का नाम है जिसे 2001 में रिलीज़ किया गया था और इसे रोलिंग स्टोन द्वारा सभी समय के 500 महानतम एल्बमों में स्थान दिया गया है। 2001 के उस एल्बम में गायक का एक एकल गीत भी है जिसका नाम है ""हार्ड नॉक लाइफ (घेटो एंथम)""।",Jay-Z,SUPPORTED,3,5ab2b224554299295394681a
327b4d01-02a1-45e7-ac93-a92ba95dc8fd,"नैन्सी आर. हॉवेल जिस कॉलेज में धर्मशास्त्र की प्रोफेसर हैं और यूनाइटेड मेथोडिस्ट चर्च ऑफ द रिसरेक्शन में समान है, उसका शहर कान्सास है।",Saint Paul School of Theology,SUPPORTED,3,5ab677e2554299110f219a13
ec845489-4c96-41ef-b571-46f4cb48259e,जिस कॉलेज में नैन्सी आर. हॉवेल प्रोफेसर हैं और यूनाइटेड मेथोडिस्ट चर्च ऑफ द रिसरेक्शन में समानता है उसका शहर कान्सास है।,Saint Paul School of Theology,SUPPORTED,3,5ab677e2554299110f219a13
db3453c0-1596-40c5-8da1-7800041b393f,"पोट्टावाटोमी नरसंहार की घटना जिसे ब्लीडिंग कैनसस के नाम से जाना जाता है, मुख्य रूप से मिसौरी समझौता और उस अधिनियम के कारण हुई थी जिसने कैनसस और नेब्रास्का के क्षेत्रों का निर्माण किया था और रिपब्लिकन पार्टी द्वारा इसका मुकाबला किया गया था।",History of the United States Republican Party,SUPPORTED,3,5ab5dc44554299494045f089
ccf0ad16-a9cd-47bd-a0f3-017473c33bd0,"पोट्टावाटोमी नरसंहार की घटना जिसे ब्लीडिंग कैनसस के नाम से जाना जाता है, मुख्य रूप से मिसौरी समझौता और 1862 के अधिनियम के कारण हुई थी, जिसने कैनसस और नेब्रास्का के क्षेत्रों का निर्माण किया था और रिपब्लिकन पार्टी द्वारा इसका मुकाबला किया गया था।",History of the United States Republican Party,NOT_SUPPORTED,3,5ab5dc44554299494045f089
b1f40db3-3ded-43c0-8079-b47443ea6d3c,"2006 में एक फुटबॉल खिलाड़ी जिस टीम में शामिल हुआ, वह साल 2016 में अपने नए घर में चला गया। यह फुटबॉल खिलाड़ी फ्रेंच आर्ट स्पेक्टर का पोता है।",Jonathan Spector,NOT_SUPPORTED,3,5ab96191554299743d22eb29
4a49fefd-d735-4790-9119-7939ffea71e1,"2006 में एक फुटबॉल खिलाड़ी जिस टीम में शामिल हुआ, वह साल 2016 में अपने नए घर में चला गया। यह फुटबॉल खिलाड़ी आर्ट स्पेक्टर का पोता है।",Jonathan Spector,SUPPORTED,3,5ab96191554299743d22eb29
df612870-0670-4f4c-addb-dad3a7d8c8d0,"2006 में एक फुटबॉल खिलाड़ी जिस टीम में शामिल हुआ, वह साल 2016 में अपने नए घर में चला गया। यह फुटबॉल खिलाड़ी आर्ट स्पेक्टर से संबंधित है।",Jonathan Spector,SUPPORTED,3,5ab96191554299743d22eb29
83eb4cd9-8ab1-4310-a541-05fb27ffc2e4,"अभियान, जिसके दौरान हार्लेम की लड़ाई अमेरिकी क्रांतिकारी युद्ध के हिस्से के रूप में लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य के नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 28 अक्टूबर, 1776 को व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी।",Battle of White Plains,SUPPORTED,3,5a75e67d5542992db9473709
b2415f8a-0f95-4d28-a31a-6bb05011b24d,"अभियान, जिसके दौरान हार्लेम की लड़ाई अमेरिकी क्रांतिकारी युद्ध के हिस्से के रूप में लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य के नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 28 अक्टूबर, 1776 को व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी।",Battle of White Plains,SUPPORTED,3,5a75e67d5542992db9473709
f6c5b2c3-10a5-4add-ae1c-4df5b6fcb8a9,"वह अभियान, जिसके दौरान हार्लेम की लड़ाई लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य पर नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 1700 के दशक में व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी।",Battle of White Plains,SUPPORTED,3,5a75e67d5542992db9473709
b3beefa4-3aae-4bce-8e17-d7fb037ad640,"वह अभियान, जिसके दौरान हार्लेम की लड़ाई लॉन्ग आइलैंड की लड़ाई के हिस्से के रूप में लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य के नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 28 अक्टूबर, 1776 को व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी। .",Battle of White Plains,NOT_SUPPORTED,3,5a75e67d5542992db9473709
b71bcd23-cff7-41ec-879c-f817e4b3fc51,"अभियान, जिसके दौरान हार्लेम की पहली लड़ाई अमेरिकी क्रांतिकारी युद्ध के हिस्से के रूप में लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य के नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 28 अक्टूबर, 1776 को व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी। .",Battle of White Plains,NOT_SUPPORTED,3,5a75e67d5542992db9473709
028467b2-6cf5-4d10-aaf6-f3738673ca35,"व्हाइट प्लेन्स की लड़ाई अंतिम अभियान थी, जिसके दौरान हार्लेम की लड़ाई अमेरिकी क्रांतिकारी युद्ध के हिस्से के रूप में लड़ी गई थी, यह न्यूयॉर्क शहर और न्यू जर्सी राज्य के नियंत्रण के लिए लड़ाई की एक श्रृंखला थी, जो 28 अक्टूबर, 1776 को लड़ी गई थी। व्हाइट प्लेन्स, न्यूयॉर्क के पास।",Battle of White Plains,NOT_SUPPORTED,3,5a75e67d5542992db9473709
c861fa39-aef1-4298-a440-dd76eff0ffd5,"वह अभियान, जिसके दौरान हार्लेम की लड़ाई लड़ी गई थी, न्यूयॉर्क शहर और न्यू जर्सी राज्य पर नियंत्रण के लिए गतिविधियों की एक श्रृंखला थी, जो 1700 के दशक में व्हाइट प्लेन्स, न्यूयॉर्क के पास लड़ी गई थी।",Battle of White Plains,SUPPORTED,3,5a75e67d5542992db9473709
9f754fc5-e3f7-4e8f-a7ee-323272f72e29,"मिकेल अकरफेल्ट और थर्स्टन मूर के सोनिक यूथ बैंडमेट, अपने-अपने बैंड में बास गिटारवादक थे।",Mikael Åkerfeldt,NOT_SUPPORTED,3,5a77dbaf5542997042120b5b
136aba06-62a3-4bed-a05d-d75565dd7f5d,"मिकेल अकरफेल्ट और थर्स्टन मूर के बैंडमेट, अपने-अपने बैंड में गिटारवादक थे।",Mikael Åkerfeldt,SUPPORTED,3,5a77dbaf5542997042120b5b
d835b29b-b9e2-4cf4-a13c-7d7d58d8a3f9,"मिकेल अकरफेल्ट और थर्स्टन मूर के सोनिक यूथ बैंडमेट, अपने-अपने बैंड में गिटारवादक थे।",Mikael Åkerfeldt,SUPPORTED,3,5a77dbaf5542997042120b5b
