uid,claim,supporting_facts,label,num_hops,hpqa_id
2c92d22f-f6eb-45a3-8413-8c1f64a52d63,"गार्डन सिटी आंदोलन शहरी नियोजन की एक विधि है जिसमें स्व-निहित समुदाय ""ग्रीनबेल्ट"" से घिरे होते हैं, जिसमें निवास, उद्योग और कृषि के आनुपातिक क्षेत्र शामिल होते हैं, यह विचार 1898 में सर एबेनेज़र हॉवर्ड द्वारा शुरू किया गया था, (29 जनवरी 1850 -) 1 मई 1928), गार्डन सिटी आंदोलन के अंग्रेजी संस्थापक, वर्ष 1898 में अपने इरोटिका प्रकाशन के लिए जाने जाते हैं।",Garden city movement,NOT_SUPPORTED,2,5a90780755429916514e74cf
2d9e0ab5-3653-4eb7-8097-9efeec9d2e9e,"गार्डन सिटी आंदोलन शहरी नियोजन की एक विधि है जिसमें स्व-निहित समुदाय ""ग्रीनबेल्ट"" से घिरे होते हैं, जिसमें निवास, उद्योग और कृषि के आनुपातिक क्षेत्र शामिल होते हैं, यह विचार 1898 में सर एबेनेज़र हॉवर्ड द्वारा शुरू किया गया था, (29 जनवरी 1850 -) 1 मई 1928), गार्डन सिटी आंदोलन के अंग्रेजी संस्थापक, वर्ष 1898 में अपने प्रकाशन के लिए जाने जाते हैं।",Garden city movement,SUPPORTED,2,5a90780755429916514e74cf
2e18ea41-7286-48f4-85cb-57b3d3bbf450,"फिस्के ओ'हारा का जन्म मेन के नॉक्स काउंटी के रॉकलैंड शहर में हुआ था, जिसकी जनसंख्या 2010 की जनगणना के अनुसार 2,297 थी।",Fiske O'Hara,SUPPORTED,2,5ae5c8cf554299546bf82f5f
cb46af49-df7d-431f-aaf2-4102b745882c,"2001 की कॉमेडी फिल्म शुगर एंड स्पाइस, जिसका निर्देशन ""गो फिगर"" (2005) के निर्देशक फ्रांसिन मैकडॉगल ने किया है, हाई स्कूल चीयरलीडर्स के एक समूह की कहानी है जो सशस्त्र डकैती करते हैं और उन्हें उनके अपराधों के लिए मौत की सजा सुनाई जाती है।",Francine McDougall,NOT_SUPPORTED,2,5ac4bec65542996feb3fe938
d24f090c-0c01-4998-b2d2-00abec5c66ed,"2001 की कॉमेडी फिल्म शुगर एंड स्पाइस, ""गो फिगर"" (2005) के निर्देशक फ्रांसिन मैकडॉगल द्वारा निर्देशित, हाई स्कूल चीयरलीडर्स के एक समूह की कहानी है जो एक सशस्त्र डकैती करते हैं।",Francine McDougall,SUPPORTED,2,5ac4bec65542996feb3fe938
b31266b4-9d95-447d-a94b-52066b0f0a27,लॉस एंजिल्स लेकर्स के पूर्व बहुसंख्यक मालिक गेराल्ड हैटन बस जेनी मैरी बस के पिता हैं।,Jeanie Buss,SUPPORTED,2,5ae00b9f554299025d62a3c3
ba06af1f-e75c-4f92-be41-6d31d146cc8d,लॉस एंजिल्स लेकर्स के पूर्व बहुसंख्यक मालिक व्लाडे दिवाक जेनी मैरी बस के पिता हैं।,Jeanie Buss,NOT_SUPPORTED,2,5ae00b9f554299025d62a3c3
80c12525-7b1d-4567-9f88-07076edfef72,अंतरराज्यीय वाणिज्य पर चर्चा करने वाले सुप्रीम कोर्ट के फैसले के तुरंत बाद सामान्य सर्वेक्षण अधिनियम पारित किया गया था।,General Survey Act,SUPPORTED,2,5abb07ec5542996cc5e49f55
9628c594-4716-4549-9ad7-6cb2f08c4dbf,"लव क्राइम गीत का गायक अंग्रेजी है, जिसका जन्म बार्न्सले में हुआ था।",Love Crime (song),NOT_SUPPORTED,2,5abe6ecc55429965af743eff
86c12539-3372-47cb-82b4-b23747dd7824,लव क्राइम गाने के गायक अंग्रेजी हैं।,Love Crime (song),SUPPORTED,2,5abe6ecc55429965af743eff
ae8a62b5-5aa1-4079-8046-93d9ea0187c8,केटी कैसिडी ने सुपरनैचुरल में काल्पनिक चरित्र रूबी की भूमिका निभाई है।,Ruby (Supernatural),SUPPORTED,2,5a7d08ee554299683c1c6413
ef4a9004-afee-4ce3-af8a-ab89751f69f1,"माई फर्स्ट मिस्टर में एक अभिनेता सह-कलाकार है, जो टीवी श्रृंखला रोज़ीन में जॉन डेहनर के किरदार के लिए सबसे ज्यादा जाना जाता है।",My First Mister,NOT_SUPPORTED,2,5a7a3dbb5542996a35c17157
98255227-c28f-4a0c-a2b3-57800630ec24,"माई फर्स्ट मिस्टर में एक अभिनेता सह-कलाकार है, जो टीवी श्रृंखला रोज़ीन में डैन कॉनर के किरदार के लिए सबसे ज्यादा जाना जाता है।",My First Mister,SUPPORTED,2,5a7a3dbb5542996a35c17157
